bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
B001292,2019 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,249,249,"Donald S. Beyer, Jr.",D,VA,8,116,2019Q1,true
B001302,2019 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,423.6,423.6,Andy Biggs,R,AZ,5,116,2019Q1,true
B001302,2019 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,221799.98,221799.98,Andy Biggs,R,AZ,5,116,2019Q1,true
B001302,2019 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7108.9,7108.9,Andy Biggs,R,AZ,5,116,2019Q1,true
B001302,2019 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,23450.12,23450.12,Andy Biggs,R,AZ,5,116,2019Q1,true
B001302,2019 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8263.86,8263.86,Andy Biggs,R,AZ,5,116,2019Q1,true
B001302,2019 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10530,10530,Andy Biggs,R,AZ,5,116,2019Q1,true
B001302,2019 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3919.98,3919.98,Andy Biggs,R,AZ,5,116,2019Q1,true
B001302,2019 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,588,588,Andy Biggs,R,AZ,5,116,2019Q1,true
B001257,2019 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,9333.65,9333.65,Gus M. Bilirakis,R,FL,12,116,2019Q1,true
B001257,2019 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,239853.83,239853.83,Gus M. Bilirakis,R,FL,12,116,2019Q1,true
B001257,2019 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12667.14,12667.14,Gus M. Bilirakis,R,FL,12,116,2019Q1,true
B001257,2019 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,18535.91,18535.91,Gus M. Bilirakis,R,FL,12,116,2019Q1,true
B001257,2019 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12387.8,12387.8,Gus M. Bilirakis,R,FL,12,116,2019Q1,true
B001257,2019 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10880,10880,Gus M. Bilirakis,R,FL,12,116,2019Q1,true
B001257,2019 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1428.99,1428.99,Gus M. Bilirakis,R,FL,12,116,2019Q1,true
B001257,2019 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1058.19,1058.19,Gus M. Bilirakis,R,FL,12,116,2019Q1,true
B001250,2019 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-264.97,-264.97,Rob Bishop,R,UT,1,116,2019Q1,true
B001250,2019 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,198644.81,198644.81,Rob Bishop,R,UT,1,116,2019Q1,true
B001250,2019 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3435.61,3435.61,Rob Bishop,R,UT,1,116,2019Q1,true
B001250,2019 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,9992.97,9992.97,Rob Bishop,R,UT,1,116,2019Q1,true
B001250,2019 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,274.65,274.65,Rob Bishop,R,UT,1,116,2019Q1,true
B001250,2019 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,1630.96,1630.96,Rob Bishop,R,UT,1,116,2019Q1,true
B001250,2019 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,679.45,679.45,Rob Bishop,R,UT,1,116,2019Q1,true
B001250,2019 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3481.29,3481.29,Rob Bishop,R,UT,1,116,2019Q1,true
B000490,2019 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,207.52,207.52,"Sanford D. Bishop, Jr.",D,GA,2,116,2019Q1,true
B000490,2019 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,243736.28,243736.28,"Sanford D. Bishop, Jr.",D,GA,2,116,2019Q1,true
B000490,2019 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8152.38,8152.38,"Sanford D. Bishop, Jr.",D,GA,2,116,2019Q1,true
B000490,2019 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,26224.6,26224.6,"Sanford D. Bishop, Jr.",D,GA,2,116,2019Q1,true
B000490,2019 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1979.7,1979.7,"Sanford D. Bishop, Jr.",D,GA,2,116,2019Q1,true
B000490,2019 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7835,7835,"Sanford D. Bishop, Jr.",D,GA,2,116,2019Q1,true
B000490,2019 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1396.97,1396.97,"Sanford D. Bishop, Jr.",D,GA,2,116,2019Q1,true
B000490,2019 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2152.79,2152.79,"Sanford D. Bishop, Jr.",D,GA,2,116,2019Q1,true
B000574,2019 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,214.8,214.8,Earl Blumenauer,D,OR,3,116,2019Q1,true
B000574,2019 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,263284.48,263284.48,Earl Blumenauer,D,OR,3,116,2019Q1,true
B000574,2019 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8071.63,8071.63,Earl Blumenauer,D,OR,3,116,2019Q1,true
B000574,2019 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,18533.13,18533.13,Earl Blumenauer,D,OR,3,116,2019Q1,true
B000574,2019 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,329.35,329.35,Earl Blumenauer,D,OR,3,116,2019Q1,true
B000574,2019 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11824.92,11824.92,Earl Blumenauer,D,OR,3,116,2019Q1,true
B000574,2019 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,470.22,470.22,Earl Blumenauer,D,OR,3,116,2019Q1,true
B000574,2019 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,588,588,Earl Blumenauer,D,OR,3,116,2019Q1,true
B001278,2019 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,211.65,211.65,Suzanne Bonamici,D,OR,1,116,2019Q1,true
B001278,2019 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,246034.5,246034.5,Suzanne Bonamici,D,OR,1,116,2019Q1,true
B001278,2019 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3537.65,3537.65,Suzanne Bonamici,D,OR,1,116,2019Q1,true
B001278,2019 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,23210.41,23210.41,Suzanne Bonamici,D,OR,1,116,2019Q1,true
B001278,2019 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,79.9,79.9,Suzanne Bonamici,D,OR,1,116,2019Q1,true
B001278,2019 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,1455,1455,Suzanne Bonamici,D,OR,1,116,2019Q1,true
B001278,2019 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,726.24,726.24,Suzanne Bonamici,D,OR,1,116,2019Q1,true
B001278,2019 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,438,438,Suzanne Bonamici,D,OR,1,116,2019Q1,true
B001295,2019 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2949.12,2949.12,Mike Bost,R,IL,12,116,2019Q1,true
B001295,2019 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,198152.8,198152.8,Mike Bost,R,IL,12,116,2019Q1,true
B001295,2019 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15200.15,15200.15,Mike Bost,R,IL,12,116,2019Q1,true
B001295,2019 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,29439.2,29439.2,Mike Bost,R,IL,12,116,2019Q1,true
B001295,2019 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1659.08,1659.08,Mike Bost,R,IL,12,116,2019Q1,true
B001295,2019 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12746,12746,Mike Bost,R,IL,12,116,2019Q1,true
B001295,2019 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10546.36,10546.36,Mike Bost,R,IL,12,116,2019Q1,true
B001295,2019 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8785.88,8785.88,Mike Bost,R,IL,12,116,2019Q1,true
B001296,2019 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,301.08,301.08,Brendan F. Boyle,D,PA,13,116,2019Q1,true
B001296,2019 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,227052.78,227052.78,Brendan F. Boyle,D,PA,13,116,2019Q1,true
B001296,2019 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2319.15,2319.15,Brendan F. Boyle,D,PA,13,116,2019Q1,true
B001296,2019 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,12290.69,12290.69,Brendan F. Boyle,D,PA,13,116,2019Q1,true
B001296,2019 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3170.25,3170.25,Brendan F. Boyle,D,PA,13,116,2019Q1,true
B001296,2019 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10530,10530,Brendan F. Boyle,D,PA,13,116,2019Q1,true
B001296,2019 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20285.9,20285.9,Brendan F. Boyle,D,PA,13,116,2019Q1,true
B000755,2019 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,308.42,308.42,Kevin Brady,R,TX,8,116,2019Q1,true
B000755,2019 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,211570.62,211570.62,Kevin Brady,R,TX,8,116,2019Q1,true
B000755,2019 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8988.38,8988.38,Kevin Brady,R,TX,8,116,2019Q1,true
B000755,2019 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,19999.07,19999.07,Kevin Brady,R,TX,8,116,2019Q1,true
B000755,2019 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,234.7,234.7,Kevin Brady,R,TX,8,116,2019Q1,true
B000755,2019 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11093.24,11093.24,Kevin Brady,R,TX,8,116,2019Q1,true
B000755,2019 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7064.23,7064.23,Kevin Brady,R,TX,8,116,2019Q1,true
B000755,2019 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,669,669,Kevin Brady,R,TX,8,116,2019Q1,true
B001308,2019 HON. ANTHONY BRINDISI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,459.46,459.46,Anthony Brindisi,D,NY,22,116,2019Q1,true
B001308,2019 HON. ANTHONY BRINDISI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,202883.3,202883.3,Anthony Brindisi,D,NY,22,116,2019Q1,true
B001308,2019 HON. ANTHONY BRINDISI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,249.9,249.9,Anthony Brindisi,D,NY,22,116,2019Q1,true
B001308,2019 HON. ANTHONY BRINDISI,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,16486.71,16486.71,Anthony Brindisi,D,NY,22,116,2019Q1,true
B001308,2019 HON. ANTHONY BRINDISI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2101.55,2101.55,Anthony Brindisi,D,NY,22,116,2019Q1,true
B001308,2019 HON. ANTHONY BRINDISI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10287,10287,Anthony Brindisi,D,NY,22,116,2019Q1,true
B001308,2019 HON. ANTHONY BRINDISI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1493.91,1493.91,Anthony Brindisi,D,NY,22,116,2019Q1,true
B001308,2019 HON. ANTHONY BRINDISI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,923.67,923.67,Anthony Brindisi,D,NY,22,116,2019Q1,true
B001274,2019 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,106.58,106.58,Mo Brooks,R,AL,5,116,2019Q1,true
B001274,2019 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,236107.82,236107.82,Mo Brooks,R,AL,5,116,2019Q1,true
B001274,2019 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14747.09,14747.09,Mo Brooks,R,AL,5,116,2019Q1,true
B001274,2019 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,14054.2,14054.2,Mo Brooks,R,AL,5,116,2019Q1,true
B001274,2019 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,264.44,264.44,Mo Brooks,R,AL,5,116,2019Q1,true
B001274,2019 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4885,4885,Mo Brooks,R,AL,5,116,2019Q1,true
B001274,2019 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9988.8,9988.8,Mo Brooks,R,AL,5,116,2019Q1,true
B001274,2019 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,470,470,Mo Brooks,R,AL,5,116,2019Q1,true
B001284,2019 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,656.93,656.93,Susan W. Brooks,R,IN,5,116,2019Q1,true
B001284,2019 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,237091.22,237091.22,Susan W. Brooks,R,IN,5,116,2019Q1,true
B001284,2019 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6513.92,6513.92,Susan W. Brooks,R,IN,5,116,2019Q1,true
B001284,2019 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,15385.67,15385.67,Susan W. Brooks,R,IN,5,116,2019Q1,true
B001284,2019 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,449.7,449.7,Susan W. Brooks,R,IN,5,116,2019Q1,true
B001284,2019 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5686.98,5686.98,Susan W. Brooks,R,IN,5,116,2019Q1,true
B001284,2019 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17959.31,17959.31,Susan W. Brooks,R,IN,5,116,2019Q1,true
B001284,2019 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1713.3,1713.3,Susan W. Brooks,R,IN,5,116,2019Q1,true
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1290.34,1290.34,Anthony G. Brown,D,MD,4,116,2019Q1,true
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,230027.76,230027.76,Anthony G. Brown,D,MD,4,116,2019Q1,true
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,172.56,172.56,Anthony G. Brown,D,MD,4,116,2019Q1,true
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,17252.89,17252.89,Anthony G. Brown,D,MD,4,116,2019Q1,true
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,535.32,535.32,Anthony G. Brown,D,MD,4,116,2019Q1,true
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9670,9670,Anthony G. Brown,D,MD,4,116,2019Q1,true
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4908.1,4908.1,Anthony G. Brown,D,MD,4,116,2019Q1,true
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2025,2025,Anthony G. Brown,D,MD,4,116,2019Q1,true
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-120.24,-120.24,Julia Brownley,D,CA,26,116,2019Q1,true
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,214760.4,214760.4,Julia Brownley,D,CA,26,116,2019Q1,true
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5719.42,5719.42,Julia Brownley,D,CA,26,116,2019Q1,true
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,17537.56,17537.56,Julia Brownley,D,CA,26,116,2019Q1,true
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,940.25,940.25,Julia Brownley,D,CA,26,116,2019Q1,true
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9835,9835,Julia Brownley,D,CA,26,116,2019Q1,true
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6425.24,6425.24,Julia Brownley,D,CA,26,116,2019Q1,true
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1152,1152,Julia Brownley,D,CA,26,116,2019Q1,true
B001260,2019 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-14.7,-14.7,Vern Buchanan,R,FL,16,116,2019Q1,true
B001260,2019 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,228381.93,228381.93,Vern Buchanan,R,FL,16,116,2019Q1,true
B001260,2019 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5741.16,5741.16,Vern Buchanan,R,FL,16,116,2019Q1,true
B001260,2019 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,23558.49,23558.49,Vern Buchanan,R,FL,16,116,2019Q1,true
B001260,2019 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1977.4,1977.4,Vern Buchanan,R,FL,16,116,2019Q1,true
B001260,2019 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11407.55,11407.55,Vern Buchanan,R,FL,16,116,2019Q1,true
B001260,2019 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2896.6,2896.6,Vern Buchanan,R,FL,16,116,2019Q1,true
B001260,2019 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,480,480,Vern Buchanan,R,FL,16,116,2019Q1,true
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,63.06,63.06,Ken Buck,R,CO,4,116,2019Q1,true
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,192481.66,192481.66,Ken Buck,R,CO,4,116,2019Q1,true
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12150.06,12150.06,Ken Buck,R,CO,4,116,2019Q1,true
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,15097.7,15097.7,Ken Buck,R,CO,4,116,2019Q1,true
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1455.25,1455.25,Ken Buck,R,CO,4,116,2019Q1,true
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10296.99,10296.99,Ken Buck,R,CO,4,116,2019Q1,true
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,427.5,427.5,Ken Buck,R,CO,4,116,2019Q1,true
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,583.97,583.97,Ken Buck,R,CO,4,116,2019Q1,true
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,149.45,149.45,Larry Bucshon,R,IN,8,116,2019Q1,true
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,218566.3,218566.3,Larry Bucshon,R,IN,8,116,2019Q1,true
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8685.48,8685.48,Larry Bucshon,R,IN,8,116,2019Q1,true
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,20079.83,20079.83,Larry Bucshon,R,IN,8,116,2019Q1,true
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,185.62,185.62,Larry Bucshon,R,IN,8,116,2019Q1,true
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5855,5855,Larry Bucshon,R,IN,8,116,2019Q1,true
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2598.9,2598.9,Larry Bucshon,R,IN,8,116,2019Q1,true
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,532.8,532.8,Larry Bucshon,R,IN,8,116,2019Q1,true
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,442.82,442.82,Ted Budd,R,NC,13,116,2019Q1,true
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,216095.17,216095.17,Ted Budd,R,NC,13,116,2019Q1,true
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10905.28,10905.28,Ted Budd,R,NC,13,116,2019Q1,true
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,18096.72,18096.72,Ted Budd,R,NC,13,116,2019Q1,true
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,20729.28,20729.28,Ted Budd,R,NC,13,116,2019Q1,true
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10925,10925,Ted Budd,R,NC,13,116,2019Q1,true
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15982.63,15982.63,Ted Budd,R,NC,13,116,2019Q1,true
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,288.23,288.23,Ted Budd,R,NC,13,116,2019Q1,true
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11.39,11.39,Tim Burchett,R,TN,2,116,2019Q1,true
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,199455.61,199455.61,Tim Burchett,R,TN,2,116,2019Q1,true
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6434.28,6434.28,Tim Burchett,R,TN,2,116,2019Q1,true
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,16724.03,16724.03,Tim Burchett,R,TN,2,116,2019Q1,true
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,914.1,914.1,Tim Burchett,R,TN,2,116,2019Q1,true
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12099.58,12099.58,Tim Burchett,R,TN,2,116,2019Q1,true
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7069.9,7069.9,Tim Burchett,R,TN,2,116,2019Q1,true
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2186,2186,Tim Burchett,R,TN,2,116,2019Q1,true
