bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
C001107,2017 HON. CARLOS CURBELO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3950.67,2752.4,Carlos Curbelo,R,FL,26,115,2017Q2,true
C001107,2017 HON. CARLOS CURBELO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,441348.29,223033.3,Carlos Curbelo,R,FL,26,115,2017Q2,true
C001107,2017 HON. CARLOS CURBELO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18500.57,14830.34,Carlos Curbelo,R,FL,26,115,2017Q2,true
C001107,2017 HON. CARLOS CURBELO,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,52699.1,27810.46,Carlos Curbelo,R,FL,26,115,2017Q2,true
C001107,2017 HON. CARLOS CURBELO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2611.17,988.91,Carlos Curbelo,R,FL,26,115,2017Q2,true
C001107,2017 HON. CARLOS CURBELO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22433.12,11677.1,Carlos Curbelo,R,FL,26,115,2017Q2,true
C001107,2017 HON. CARLOS CURBELO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9700.19,7272.86,Carlos Curbelo,R,FL,26,115,2017Q2,true
C001107,2017 HON. CARLOS CURBELO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,750,375,Carlos Curbelo,R,FL,26,115,2017Q2,true
D000626,2017 HON. WARREN DAVIDSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2386.65,2423.13,Warren Davidson,R,OH,8,115,2017Q2,true
D000626,2017 HON. WARREN DAVIDSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,423956.14,218058.36,Warren Davidson,R,OH,8,115,2017Q2,true
D000626,2017 HON. WARREN DAVIDSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17245.2,13827.73,Warren Davidson,R,OH,8,115,2017Q2,true
D000626,2017 HON. WARREN DAVIDSON,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,41774.31,23572.61,Warren Davidson,R,OH,8,115,2017Q2,true
D000626,2017 HON. WARREN DAVIDSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1508.07,246.68,Warren Davidson,R,OH,8,115,2017Q2,true
D000626,2017 HON. WARREN DAVIDSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21505,11500,Warren Davidson,R,OH,8,115,2017Q2,true
D000626,2017 HON. WARREN DAVIDSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11592.18,10561.04,Warren Davidson,R,OH,8,115,2017Q2,true
D000626,2017 HON. WARREN DAVIDSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1001.82,500.91,Warren Davidson,R,OH,8,115,2017Q2,true
D000096,2017 HON. DANNY K. DAVIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8664.67,5021.57,Danny K. Davis,D,IL,7,115,2017Q2,true
D000096,2017 HON. DANNY K. DAVIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,548153.44,277156.23,Danny K. Davis,D,IL,7,115,2017Q2,true
D000096,2017 HON. DANNY K. DAVIS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9298.48,6306.85,Danny K. Davis,D,IL,7,115,2017Q2,true
D000096,2017 HON. DANNY K. DAVIS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,49725.81,28951.72,Danny K. Davis,D,IL,7,115,2017Q2,true
D000096,2017 HON. DANNY K. DAVIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1939.51,821.96,Danny K. Davis,D,IL,7,115,2017Q2,true
D000096,2017 HON. DANNY K. DAVIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11094.14,3355.04,Danny K. Davis,D,IL,7,115,2017Q2,true
D000096,2017 HON. DANNY K. DAVIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8874.23,7444.51,Danny K. Davis,D,IL,7,115,2017Q2,true
D000096,2017 HON. DANNY K. DAVIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1731.52,635.76,Danny K. Davis,D,IL,7,115,2017Q2,true
D000619,2017 HON. RODNEY DAVIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10687.43,6428.64,Rodney Davis,R,IL,13,115,2017Q2,true
D000619,2017 HON. RODNEY DAVIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,416454.2,206229.41,Rodney Davis,R,IL,13,115,2017Q2,true
D000619,2017 HON. RODNEY DAVIS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,28731.24,18667.2,Rodney Davis,R,IL,13,115,2017Q2,true
D000619,2017 HON. RODNEY DAVIS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,54973.25,36812.61,Rodney Davis,R,IL,13,115,2017Q2,true
D000619,2017 HON. RODNEY DAVIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,11096.87,9950.65,Rodney Davis,R,IL,13,115,2017Q2,true
D000619,2017 HON. RODNEY DAVIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23277.62,11979.07,Rodney Davis,R,IL,13,115,2017Q2,true
D000619,2017 HON. RODNEY DAVIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10254.82,7985.88,Rodney Davis,R,IL,13,115,2017Q2,true
D000619,2017 HON. RODNEY DAVIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1637.48,1478.04,Rodney Davis,R,IL,13,115,2017Q2,true
D000598,2017 HON. SUSAN A. DAVIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,387.65,287.74,Susan A. Davis,D,CA,53,115,2017Q2,true
D000598,2017 HON. SUSAN A. DAVIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,477957.83,241210.19,Susan A. Davis,D,CA,53,115,2017Q2,true
D000598,2017 HON. SUSAN A. DAVIS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16524.02,7562.69,Susan A. Davis,D,CA,53,115,2017Q2,true
D000598,2017 HON. SUSAN A. DAVIS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,20791.33,13823.69,Susan A. Davis,D,CA,53,115,2017Q2,true
D000598,2017 HON. SUSAN A. DAVIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,759.38,617.38,Susan A. Davis,D,CA,53,115,2017Q2,true
D000598,2017 HON. SUSAN A. DAVIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14866.72,8295.86,Susan A. Davis,D,CA,53,115,2017Q2,true
D000598,2017 HON. SUSAN A. DAVIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,23112.99,13557.57,Susan A. Davis,D,CA,53,115,2017Q2,true
D000598,2017 HON. SUSAN A. DAVIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1515.32,1206.32,Susan A. Davis,D,CA,53,115,2017Q2,true
D000191,2017 HON. PETER A. DEFAZIO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1117.47,748.82,Peter A. DeFazio,D,OR,4,115,2017Q2,true
D000191,2017 HON. PETER A. DEFAZIO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,473946.33,242250.82,Peter A. DeFazio,D,OR,4,115,2017Q2,true
D000191,2017 HON. PETER A. DEFAZIO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25559.05,14733.81,Peter A. DeFazio,D,OR,4,115,2017Q2,true
D000191,2017 HON. PETER A. DEFAZIO,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,40599.56,21569.7,Peter A. DeFazio,D,OR,4,115,2017Q2,true
D000191,2017 HON. PETER A. DEFAZIO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1162.5,286.9,Peter A. DeFazio,D,OR,4,115,2017Q2,true
D000191,2017 HON. PETER A. DEFAZIO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21286.29,10428.3,Peter A. DeFazio,D,OR,4,115,2017Q2,true
D000191,2017 HON. PETER A. DEFAZIO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4935.5,3564.21,Peter A. DeFazio,D,OR,4,115,2017Q2,true
D000191,2017 HON. PETER A. DEFAZIO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1147.68,648.09,Peter A. DeFazio,D,OR,4,115,2017Q2,true
D000197,2017 HON. DIANA DEGETTE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,192.55,110.63,Diana DeGette,D,CO,1,115,2017Q2,true
D000197,2017 HON. DIANA DEGETTE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,517883.79,266749.97,Diana DeGette,D,CO,1,115,2017Q2,true
D000197,2017 HON. DIANA DEGETTE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25438.18,16598.94,Diana DeGette,D,CO,1,115,2017Q2,true
D000197,2017 HON. DIANA DEGETTE,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,47477.47,39422.56,Diana DeGette,D,CO,1,115,2017Q2,true
D000197,2017 HON. DIANA DEGETTE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1179.13,1153.67,Diana DeGette,D,CO,1,115,2017Q2,true
D000197,2017 HON. DIANA DEGETTE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11472.08,5790.18,Diana DeGette,D,CO,1,115,2017Q2,true
D000197,2017 HON. DIANA DEGETTE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3875.76,1794.43,Diana DeGette,D,CO,1,115,2017Q2,true
D000197,2017 HON. DIANA DEGETTE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1632.36,870.06,Diana DeGette,D,CO,1,115,2017Q2,true
D000620,2017 HON. JOHN K. DELANEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,996.04,794.55,John K. Delaney,D,MD,6,115,2017Q2,true
D000620,2017 HON. JOHN K. DELANEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,449822.89,232691.72,John K. Delaney,D,MD,6,115,2017Q2,true
D000620,2017 HON. JOHN K. DELANEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7864.15,5353.71,John K. Delaney,D,MD,6,115,2017Q2,true
D000620,2017 HON. JOHN K. DELANEY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,57567.59,30033.4,John K. Delaney,D,MD,6,115,2017Q2,true
D000620,2017 HON. JOHN K. DELANEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4121,3163.6,John K. Delaney,D,MD,6,115,2017Q2,true
D000620,2017 HON. JOHN K. DELANEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19683.36,9718.88,John K. Delaney,D,MD,6,115,2017Q2,true
D000620,2017 HON. JOHN K. DELANEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17948.06,11262.19,John K. Delaney,D,MD,6,115,2017Q2,true
D000620,2017 HON. JOHN K. DELANEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1453.48,383.85,John K. Delaney,D,MD,6,115,2017Q2,true
D000216,2017 HON. ROSA L. DELAURO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,182.94,67.99,Rosa L. DeLauro,D,CT,3,115,2017Q2,true
D000216,2017 HON. ROSA L. DELAURO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,517866.72,263494.74,Rosa L. DeLauro,D,CT,3,115,2017Q2,true
D000216,2017 HON. ROSA L. DELAURO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10839,4126.7,Rosa L. DeLauro,D,CT,3,115,2017Q2,true
D000216,2017 HON. ROSA L. DELAURO,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,41932.99,20806.75,Rosa L. DeLauro,D,CT,3,115,2017Q2,true
D000216,2017 HON. ROSA L. DELAURO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,513.69,443.79,Rosa L. DeLauro,D,CT,3,115,2017Q2,true
D000216,2017 HON. ROSA L. DELAURO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21430.09,8350.09,Rosa L. DeLauro,D,CT,3,115,2017Q2,true
D000216,2017 HON. ROSA L. DELAURO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4557.8,3569.98,Rosa L. DeLauro,D,CT,3,115,2017Q2,true
D000216,2017 HON. ROSA L. DELAURO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1153.98,576.99,Rosa L. DeLauro,D,CT,3,115,2017Q2,true
D000617,2017 HON. SUZAN K. DELBENE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1247.51,1119.9,Suzan K. DelBene,D,WA,1,115,2017Q2,true
D000617,2017 HON. SUZAN K. DELBENE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,416116.6,212652.77,Suzan K. DelBene,D,WA,1,115,2017Q2,true
D000617,2017 HON. SUZAN K. DELBENE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17188.23,11960.86,Suzan K. DelBene,D,WA,1,115,2017Q2,true
D000617,2017 HON. SUZAN K. DELBENE,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,37686.16,17507.24,Suzan K. DelBene,D,WA,1,115,2017Q2,true
D000617,2017 HON. SUZAN K. DELBENE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12505.25,12443.75,Suzan K. DelBene,D,WA,1,115,2017Q2,true
D000617,2017 HON. SUZAN K. DELBENE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20850,10425,Suzan K. DelBene,D,WA,1,115,2017Q2,true
D000617,2017 HON. SUZAN K. DELBENE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17646.04,15946.65,Suzan K. DelBene,D,WA,1,115,2017Q2,true
D000617,2017 HON. SUZAN K. DELBENE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4704,0,Suzan K. DelBene,D,WA,1,115,2017Q2,true
D000627,2017 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,17.23,45.66,Val Butler Demings,D,FL,10,115,2017Q2,true
D000627,2017 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,375451.63,214766.64,Val Butler Demings,D,FL,10,115,2017Q2,true
D000627,2017 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27915,23737.83,Val Butler Demings,D,FL,10,115,2017Q2,true
D000627,2017 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,50820.98,31203.97,Val Butler Demings,D,FL,10,115,2017Q2,true
D000627,2017 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5955,3316.45,Val Butler Demings,D,FL,10,115,2017Q2,true
D000627,2017 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13236,5580,Val Butler Demings,D,FL,10,115,2017Q2,true
D000627,2017 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,29534.9,12619.49,Val Butler Demings,D,FL,10,115,2017Q2,true
D000627,2017 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,14711.77,2724.6,Val Butler Demings,D,FL,10,115,2017Q2,true
D000612,2017 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,24553.26,5084.21,Jeff Denham,R,CA,19,115,2017Q2,true
D000612,2017 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,449482.55,227546.75,Jeff Denham,R,CA,19,115,2017Q2,true
D000612,2017 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25540.29,21262.76,Jeff Denham,R,CA,19,115,2017Q2,true
D000612,2017 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,51758.85,35040.5,Jeff Denham,R,CA,19,115,2017Q2,true
D000612,2017 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8434.23,8070.05,Jeff Denham,R,CA,19,115,2017Q2,true
D000612,2017 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,26109.49,12299.27,Jeff Denham,R,CA,19,115,2017Q2,true
D000612,2017 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8925.06,4893.92,Jeff Denham,R,CA,19,115,2017Q2,true
D000612,2017 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1881.55,1015.81,Jeff Denham,R,CA,19,115,2017Q2,true
D000604,2017 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3083.76,2209.12,Charles W. Dent,R,PA,15,115,2017Q2,true
D000604,2017 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,440731.27,222894.51,Charles W. Dent,R,PA,15,115,2017Q2,true
D000604,2017 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12365.38,7944.04,Charles W. Dent,R,PA,15,115,2017Q2,true
D000604,2017 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,51497.01,29125.17,Charles W. Dent,R,PA,15,115,2017Q2,true
D000604,2017 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,845.54,532.82,Charles W. Dent,R,PA,15,115,2017Q2,true
D000604,2017 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23800,13375,Charles W. Dent,R,PA,15,115,2017Q2,true
D000604,2017 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6545.61,3752.34,Charles W. Dent,R,PA,15,115,2017Q2,true
D000621,2017 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,12906.77,12551.36,Ron DeSantis,R,FL,6,115,2017Q2,true
D000621,2017 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,504014.69,248091.94,Ron DeSantis,R,FL,6,115,2017Q2,true
D000621,2017 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25159.28,15830.54,Ron DeSantis,R,FL,6,115,2017Q2,true
D000621,2017 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,31184.7,15887.37,Ron DeSantis,R,FL,6,115,2017Q2,true
D000621,2017 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13889.63,13264.59,Ron DeSantis,R,FL,6,115,2017Q2,true
D000621,2017 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,26225.3,15760.5,Ron DeSantis,R,FL,6,115,2017Q2,true
D000621,2017 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12772.38,2934.13,Ron DeSantis,R,FL,6,115,2017Q2,true
D000621,2017 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,12636.69,2990.26,Ron DeSantis,R,FL,6,115,2017Q2,true
D000623,2017 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1194.22,317.2,Mark DeSaulnier,D,CA,11,115,2017Q2,true
D000623,2017 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,382884.33,184579.17,Mark DeSaulnier,D,CA,11,115,2017Q2,true
D000623,2017 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20063.72,10764.55,Mark DeSaulnier,D,CA,11,115,2017Q2,true
D000623,2017 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,56575.63,28319.65,Mark DeSaulnier,D,CA,11,115,2017Q2,true
D000623,2017 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,90.3,90.3,Mark DeSaulnier,D,CA,11,115,2017Q2,true
D000623,2017 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11470,5385,Mark DeSaulnier,D,CA,11,115,2017Q2,true
D000623,2017 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1805.4,1114.38,Mark DeSaulnier,D,CA,11,115,2017Q2,true
D000623,2017 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4470,3420,Mark DeSaulnier,D,CA,11,115,2017Q2,true
D000616,2017 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1095.9,927.36,Scott DesJarlais,R,TN,4,115,2017Q2,true
D000616,2017 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,361788.22,176621.62,Scott DesJarlais,R,TN,4,115,2017Q2,true
D000616,2017 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,32964.33,18690.04,Scott DesJarlais,R,TN,4,115,2017Q2,true
D000616,2017 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,58188.62,46975.43,Scott DesJarlais,R,TN,4,115,2017Q2,true
D000616,2017 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,29118.35,28930.82,Scott DesJarlais,R,TN,4,115,2017Q2,true
D000616,2017 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27240.4,11157.35,Scott DesJarlais,R,TN,4,115,2017Q2,true
D000616,2017 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10425.25,6039.91,Scott DesJarlais,R,TN,4,115,2017Q2,true
D000616,2017 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2963.45,1512.47,Scott DesJarlais,R,TN,4,115,2017Q2,true
D000610,2017 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1359.33,1257.16,Theodore E. Deutch,D,FL,19,115,2017Q2,true
D000610,2017 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,542969.25,273555.24,Theodore E. Deutch,D,FL,19,115,2017Q2,true
D000610,2017 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14385.95,5605.98,Theodore E. Deutch,D,FL,19,115,2017Q2,true
D000610,2017 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,31145.88,16606.49,Theodore E. Deutch,D,FL,19,115,2017Q2,true
D000610,2017 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2049.09,1325.19,Theodore E. Deutch,D,FL,19,115,2017Q2,true
D000610,2017 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12864.24,6755,Theodore E. Deutch,D,FL,19,115,2017Q2,true
D000610,2017 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18464.8,6140.33,Theodore E. Deutch,D,FL,19,115,2017Q2,true
D000610,2017 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1944,1434,Theodore E. Deutch,D,FL,19,115,2017Q2,true
D000600,2017 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4077.1,3569.26,Mario Diaz-Balart,R,FL,21,115,2017Q2,true
D000600,2017 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,420249.94,212716.65,Mario Diaz-Balart,R,FL,21,115,2017Q2,true
D000600,2017 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,34569.91,20598.66,Mario Diaz-Balart,R,FL,21,115,2017Q2,true
D000600,2017 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,78338.91,44904.63,Mario Diaz-Balart,R,FL,21,115,2017Q2,true
D000600,2017 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,168.44,87.79,Mario Diaz-Balart,R,FL,21,115,2017Q2,true
D000600,2017 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23181.7,11648.85,Mario Diaz-Balart,R,FL,21,115,2017Q2,true
D000600,2017 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10724.16,2696.2,Mario Diaz-Balart,R,FL,21,115,2017Q2,true
D000600,2017 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1511.64,755.82,Mario Diaz-Balart,R,FL,21,115,2017Q2,true
D000624,2017 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-300.94,-112.5,Debbie Dingell,D,MI,12,115,2017Q2,true
D000624,2017 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,443117.6,219009.24,Debbie Dingell,D,MI,12,115,2017Q2,true
D000624,2017 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16885.04,10599.86,Debbie Dingell,D,MI,12,115,2017Q2,true
D000624,2017 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,62989.78,40588.73,Debbie Dingell,D,MI,12,115,2017Q2,true
D000624,2017 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,885.4,885.4,Debbie Dingell,D,MI,12,115,2017Q2,true
D000624,2017 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11141.52,5462.52,Debbie Dingell,D,MI,12,115,2017Q2,true
D000624,2017 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3062.05,2535.1,Debbie Dingell,D,MI,12,115,2017Q2,true
