bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
B001300,2020 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,30632.13,12242.86,Nanette Diaz Barragán,D,CA,44,116,2020Q4,true
B001300,2020 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1018335.09,307705.12,Nanette Diaz Barragán,D,CA,44,116,2020Q4,true
B001300,2020 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11842.81,2211.13,Nanette Diaz Barragán,D,CA,44,116,2020Q4,true
B001300,2020 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,108990.2,18677.17,Nanette Diaz Barragán,D,CA,44,116,2020Q4,true
B001300,2020 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,69396.83,53819.45,Nanette Diaz Barragán,D,CA,44,116,2020Q4,true
B001300,2020 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21867.46,8495.46,Nanette Diaz Barragán,D,CA,44,116,2020Q4,true
B001300,2020 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,35905.48,27683.17,Nanette Diaz Barragán,D,CA,44,116,2020Q4,true
B001300,2020 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6133.98,2824.81,Nanette Diaz Barragán,D,CA,44,116,2020Q4,true
B001300,2020 HON. NANETTE DIAZ BARRAGAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,20350,9910,Nanette Diaz Barragán,D,CA,44,116,2020Q4,true
B001270,2020 HON. KAREN BASS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,13613.94,45.92,Karen Bass,D,CA,37,116,2020Q4,true
B001270,2020 HON. KAREN BASS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,878758.71,220016.29,Karen Bass,D,CA,37,116,2020Q4,true
B001270,2020 HON. KAREN BASS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,58602.51,16689.15,Karen Bass,D,CA,37,116,2020Q4,true
B001270,2020 HON. KAREN BASS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,192404.34,42298.16,Karen Bass,D,CA,37,116,2020Q4,true
B001270,2020 HON. KAREN BASS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10853.53,10631.78,Karen Bass,D,CA,37,116,2020Q4,true
B001270,2020 HON. KAREN BASS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,30882.99,13671.73,Karen Bass,D,CA,37,116,2020Q4,true
B001270,2020 HON. KAREN BASS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,34415.85,6825.86,Karen Bass,D,CA,37,116,2020Q4,true
B001270,2020 HON. KAREN BASS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,26060.8,12765.88,Karen Bass,D,CA,37,116,2020Q4,true
B001270,2020 HON. KAREN BASS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14469.33,3866.66,Karen Bass,D,CA,37,116,2020Q4,true
B001281,2020 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,14.38,-15.85,Joyce Beatty,D,OH,3,116,2020Q4,true
B001281,2020 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1064657.71,311849.98,Joyce Beatty,D,OH,3,116,2020Q4,true
B001281,2020 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14492.72,2869.76,Joyce Beatty,D,OH,3,116,2020Q4,true
B001281,2020 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,125393.06,39343.57,Joyce Beatty,D,OH,3,116,2020Q4,true
B001281,2020 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,38654.17,327.67,Joyce Beatty,D,OH,3,116,2020Q4,true
B001281,2020 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,46170.38,14074.9,Joyce Beatty,D,OH,3,116,2020Q4,true
B001281,2020 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,35471.93,19840.87,Joyce Beatty,D,OH,3,116,2020Q4,true
B001281,2020 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8963,538.5,Joyce Beatty,D,OH,3,116,2020Q4,true
B001281,2020 HON. JOYCE BEATTY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2200,0,Joyce Beatty,D,OH,3,116,2020Q4,true
B001287,2020 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,31714.14,-133.4,Ami Bera,D,CA,7,116,2020Q4,true
B001287,2020 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1045880.4,319200.34,Ami Bera,D,CA,7,116,2020Q4,true
B001287,2020 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12933.89,3176.7,Ami Bera,D,CA,7,116,2020Q4,true
B001287,2020 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,2900,0,Ami Bera,D,CA,7,116,2020Q4,true
B001287,2020 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,52270.63,9956.1,Ami Bera,D,CA,7,116,2020Q4,true
B001287,2020 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,80466.59,893.22,Ami Bera,D,CA,7,116,2020Q4,true
B001287,2020 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19013.52,14413.17,Ami Bera,D,CA,7,116,2020Q4,true
B001287,2020 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,26458.08,11740.02,Ami Bera,D,CA,7,116,2020Q4,true
B001287,2020 HON. AMI BERA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,15235.66,3500,Ami Bera,D,CA,7,116,2020Q4,true
B001301,2020 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,84837.68,3248.23,Jack Bergman,R,MI,1,116,2020Q4,true
B001301,2020 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,986743.83,303074.99,Jack Bergman,R,MI,1,116,2020Q4,true
B001301,2020 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,86334.86,44316.36,Jack Bergman,R,MI,1,116,2020Q4,true
B001301,2020 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,52312.78,10363.42,Jack Bergman,R,MI,1,116,2020Q4,true
B001301,2020 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,152575.83,44647.79,Jack Bergman,R,MI,1,116,2020Q4,true
B001301,2020 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3280.02,160,Jack Bergman,R,MI,1,116,2020Q4,true
B001301,2020 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8864.03,1646,Jack Bergman,R,MI,1,116,2020Q4,true
B001301,2020 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,19287.59,8737.54,Jack Bergman,R,MI,1,116,2020Q4,true
B001301,2020 HON. JACK BERGMAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,6273.34,0,Jack Bergman,R,MI,1,116,2020Q4,true
B001292,2020 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-131.74,-84.7,"Donald S. Beyer, Jr.",D,VA,8,116,2020Q4,true
B001292,2020 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,969675.43,272247.44,"Donald S. Beyer, Jr.",D,VA,8,116,2020Q4,true
B001292,2020 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,465.99,12,"Donald S. Beyer, Jr.",D,VA,8,116,2020Q4,true
B001292,2020 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,89613.14,19829.99,"Donald S. Beyer, Jr.",D,VA,8,116,2020Q4,true
B001292,2020 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,466.22,0,"Donald S. Beyer, Jr.",D,VA,8,116,2020Q4,true
B001292,2020 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,700,0,"Donald S. Beyer, Jr.",D,VA,8,116,2020Q4,true
B001292,2020 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,38394.54,35200.21,"Donald S. Beyer, Jr.",D,VA,8,116,2020Q4,true
B001292,2020 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8281.68,249,"Donald S. Beyer, Jr.",D,VA,8,116,2020Q4,true
B001292,2020 HON. DONALD S. BEYER JR.,INTERN ALLOWANCES,PERSONNEL COMPENSATION,20476.68,6280,"Donald S. Beyer, Jr.",D,VA,8,116,2020Q4,true
B001302,2020 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,26915.83,9227.2,Andy Biggs,R,AZ,5,116,2020Q4,true
B001302,2020 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,899103.2,247962.84,Andy Biggs,R,AZ,5,116,2020Q4,true
B001302,2020 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,51618.46,13218.93,Andy Biggs,R,AZ,5,116,2020Q4,true
B001302,2020 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,95812.44,24088.31,Andy Biggs,R,AZ,5,116,2020Q4,true
B001302,2020 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,57354.24,10991.5,Andy Biggs,R,AZ,5,116,2020Q4,true
B001302,2020 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21177.96,5685,Andy Biggs,R,AZ,5,116,2020Q4,true
B001302,2020 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,36184.85,13479.36,Andy Biggs,R,AZ,5,116,2020Q4,true
B001302,2020 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7459.94,1086,Andy Biggs,R,AZ,5,116,2020Q4,true
B001302,2020 HON. ANDY BIGGS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,10319.99,1933.33,Andy Biggs,R,AZ,5,116,2020Q4,true
B001257,2020 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,17971.84,501.43,Gus M. Bilirakis,R,FL,12,116,2020Q4,true
B001257,2020 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1081951.68,320451.98,Gus M. Bilirakis,R,FL,12,116,2020Q4,true
B001257,2020 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38805.13,6658.17,Gus M. Bilirakis,R,FL,12,116,2020Q4,true
B001257,2020 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,111549.4,21471.45,Gus M. Bilirakis,R,FL,12,116,2020Q4,true
B001257,2020 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,28598.58,229.02,Gus M. Bilirakis,R,FL,12,116,2020Q4,true
B001257,2020 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,45915,11720,Gus M. Bilirakis,R,FL,12,116,2020Q4,true
B001257,2020 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16279.41,13596.63,Gus M. Bilirakis,R,FL,12,116,2020Q4,true
B001257,2020 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,25142.74,9198.61,Gus M. Bilirakis,R,FL,12,116,2020Q4,true
B001257,2020 HON. GUS M. BILIRAKIS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,20511.66,11886.67,Gus M. Bilirakis,R,FL,12,116,2020Q4,true
B001311,2020 HON. DAN BISHOP,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,153375.31,64.22,Dan Bishop,R,NC,9,116,2020Q4,true
B001311,2020 HON. DAN BISHOP,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,769282.81,251280.55,Dan Bishop,R,NC,9,116,2020Q4,true
B001311,2020 HON. DAN BISHOP,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36256.32,8470.34,Dan Bishop,R,NC,9,116,2020Q4,true
B001311,2020 HON. DAN BISHOP,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,38556.92,5147.25,Dan Bishop,R,NC,9,116,2020Q4,true
B001311,2020 HON. DAN BISHOP,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,286103.03,84.51,Dan Bishop,R,NC,9,116,2020Q4,true
B001311,2020 HON. DAN BISHOP,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31794.8,1111.09,Dan Bishop,R,NC,9,116,2020Q4,true
B001311,2020 HON. DAN BISHOP,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,28705.79,5901.07,Dan Bishop,R,NC,9,116,2020Q4,true
B001311,2020 HON. DAN BISHOP,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,12994.16,3046.43,Dan Bishop,R,NC,9,116,2020Q4,true
B001311,2020 HON. DAN BISHOP,INTERN ALLOWANCES,PERSONNEL COMPENSATION,15280.02,2916.66,Dan Bishop,R,NC,9,116,2020Q4,true
B001250,2020 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-484.76,-249.28,Rob Bishop,R,UT,1,116,2020Q4,true
B001250,2020 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,985781.58,414389.01,Rob Bishop,R,UT,1,116,2020Q4,true
B001250,2020 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,57880.46,17725.43,Rob Bishop,R,UT,1,116,2020Q4,true
B001250,2020 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,19827.95,3769.85,Rob Bishop,R,UT,1,116,2020Q4,true
B001250,2020 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,383.7,77.3,Rob Bishop,R,UT,1,116,2020Q4,true
B001250,2020 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,35618.53,9131.84,Rob Bishop,R,UT,1,116,2020Q4,true
B001250,2020 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,762.6,-115.48,Rob Bishop,R,UT,1,116,2020Q4,true
B001250,2020 HON. ROB BISHOP,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3261.22,669.94,Rob Bishop,R,UT,1,116,2020Q4,true
B001250,2020 HON. ROB BISHOP,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18650,6950,Rob Bishop,R,UT,1,116,2020Q4,true
B000490,2020 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,783.44,178.2,"Sanford D. Bishop, Jr.",D,GA,2,116,2020Q4,true
B000490,2020 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,964220.39,316969.51,"Sanford D. Bishop, Jr.",D,GA,2,116,2020Q4,true
B000490,2020 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27278.41,1975.59,"Sanford D. Bishop, Jr.",D,GA,2,116,2020Q4,true
B000490,2020 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,142236.41,35032.99,"Sanford D. Bishop, Jr.",D,GA,2,116,2020Q4,true
B000490,2020 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5387.85,890.85,"Sanford D. Bishop, Jr.",D,GA,2,116,2020Q4,true
B000490,2020 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,38324,7635,"Sanford D. Bishop, Jr.",D,GA,2,116,2020Q4,true
B000490,2020 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,30726.26,18496.36,"Sanford D. Bishop, Jr.",D,GA,2,116,2020Q4,true
B000490,2020 HON. SANFORD D. BISHOP JR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,13117.99,1372.8,"Sanford D. Bishop, Jr.",D,GA,2,116,2020Q4,true
B000490,2020 HON. SANFORD D. BISHOP JR.,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9632.5,3000,"Sanford D. Bishop, Jr.",D,GA,2,116,2020Q4,true
B000574,2020 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,54032.14,155.05,Earl Blumenauer,D,OR,3,116,2020Q4,true
B000574,2020 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1193344.22,373282.03,Earl Blumenauer,D,OR,3,116,2020Q4,true
B000574,2020 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19617.89,8220.21,Earl Blumenauer,D,OR,3,116,2020Q4,true
B000574,2020 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,83238.06,19561.13,Earl Blumenauer,D,OR,3,116,2020Q4,true
B000574,2020 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,48473.02,85.05,Earl Blumenauer,D,OR,3,116,2020Q4,true
B000574,2020 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,35609.17,8618.33,Earl Blumenauer,D,OR,3,116,2020Q4,true
B000574,2020 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,33971.33,29836.36,Earl Blumenauer,D,OR,3,116,2020Q4,true
B000574,2020 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5352,588,Earl Blumenauer,D,OR,3,116,2020Q4,true
B000574,2020 HON. EARL BLUMENAUER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3773.33,0,Earl Blumenauer,D,OR,3,116,2020Q4,true
B001303,2020 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,22180.37,-38.86,Lisa Blunt Rochester,D,DE,0,116,2020Q4,true
B001303,2020 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1073969.98,305185.89,Lisa Blunt Rochester,D,DE,0,116,2020Q4,true
B001303,2020 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5705.04,99,Lisa Blunt Rochester,D,DE,0,116,2020Q4,true
B001303,2020 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,91723.61,30028.21,Lisa Blunt Rochester,D,DE,0,116,2020Q4,true
B001303,2020 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,32234.9,0,Lisa Blunt Rochester,D,DE,0,116,2020Q4,true
B001303,2020 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17263.79,4845,Lisa Blunt Rochester,D,DE,0,116,2020Q4,true
B001303,2020 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10685.85,4663.28,Lisa Blunt Rochester,D,DE,0,116,2020Q4,true
B001303,2020 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8350.06,2200,Lisa Blunt Rochester,D,DE,0,116,2020Q4,true
B001303,2020 HON. LISA BLUNT ROCHESTER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,24999.99,6888.99,Lisa Blunt Rochester,D,DE,0,116,2020Q4,true
B001278,2020 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10159.3,130.79,Suzanne Bonamici,D,OR,1,116,2020Q4,true
B001278,2020 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1188726.27,399851.39,Suzanne Bonamici,D,OR,1,116,2020Q4,true
B001278,2020 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11181.99,971.09,Suzanne Bonamici,D,OR,1,116,2020Q4,true
B001278,2020 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,100188.8,51918.61,Suzanne Bonamici,D,OR,1,116,2020Q4,true
B001278,2020 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,59694.98,37821.32,Suzanne Bonamici,D,OR,1,116,2020Q4,true
B001278,2020 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,301.05,0,Suzanne Bonamici,D,OR,1,116,2020Q4,true
B001278,2020 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,35298.47,30043.65,Suzanne Bonamici,D,OR,1,116,2020Q4,true
B001278,2020 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6085.54,591,Suzanne Bonamici,D,OR,1,116,2020Q4,true
B001278,2020 HON. SUZANNE BONAMICI,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7109.3,0,Suzanne Bonamici,D,OR,1,116,2020Q4,true
B001295,2020 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,41664.61,93.62,Mike Bost,R,IL,12,116,2020Q4,true
B001295,2020 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,857780.57,229408.33,Mike Bost,R,IL,12,116,2020Q4,true
B001295,2020 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,34779.33,17411.99,Mike Bost,R,IL,12,116,2020Q4,true
B001295,2020 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,68354.98,14647.64,Mike Bost,R,IL,12,116,2020Q4,true
B001295,2020 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,41321.58,0,Mike Bost,R,IL,12,116,2020Q4,true
B001295,2020 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13415.5,8155.5,Mike Bost,R,IL,12,116,2020Q4,true
B001295,2020 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11593.18,4754.93,Mike Bost,R,IL,12,116,2020Q4,true
B001295,2020 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2352,588,Mike Bost,R,IL,12,116,2020Q4,true
B001295,2020 HON. MIKE BOST,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7833.33,1200,Mike Bost,R,IL,12,116,2020Q4,true
B001296,2020 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,42044.51,13000.42,Brendan F. Boyle,D,PA,13,116,2020Q4,true
B001296,2020 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,823287.41,236034.7,Brendan F. Boyle,D,PA,13,116,2020Q4,true
B001296,2020 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,30654.75,7604.66,Brendan F. Boyle,D,PA,13,116,2020Q4,true
B001296,2020 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,161367.62,48154.87,Brendan F. Boyle,D,PA,13,116,2020Q4,true
B001296,2020 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,82196.18,13704.96,Brendan F. Boyle,D,PA,13,116,2020Q4,true
B001296,2020 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,47922.96,11530.31,Brendan F. Boyle,D,PA,13,116,2020Q4,true
B001296,2020 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,54775.19,20638.69,Brendan F. Boyle,D,PA,13,116,2020Q4,true
B001296,2020 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4180.31,210.94,Brendan F. Boyle,D,PA,13,116,2020Q4,true
B001296,2020 HON. BRENDAN F. BOYLE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11949.67,0,Brendan F. Boyle,D,PA,13,116,2020Q4,true
B000755,2020 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,617.28,47,Kevin Brady,R,TX,8,116,2020Q4,true
B000755,2020 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,960139.98,277138.89,Kevin Brady,R,TX,8,116,2020Q4,true
B000755,2020 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,30864.34,8748,Kevin Brady,R,TX,8,116,2020Q4,true
B000755,2020 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,12.71,12.71,Kevin Brady,R,TX,8,116,2020Q4,true
B000755,2020 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,51989.33,7800.34,Kevin Brady,R,TX,8,116,2020Q4,true
B000755,2020 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,493.75,453.8,Kevin Brady,R,TX,8,116,2020Q4,true
B000755,2020 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,1606.13,0,Kevin Brady,R,TX,8,116,2020Q4,true
