bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
C001061,2018 HON. EMANUEL CLEAVER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37253.2,11657.74,Emanuel Cleaver,D,MO,5,115,2018Q3,true
C001061,2018 HON. EMANUEL CLEAVER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,102821.01,36524.32,Emanuel Cleaver,D,MO,5,115,2018Q3,true
C001061,2018 HON. EMANUEL CLEAVER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1090.31,321.5,Emanuel Cleaver,D,MO,5,115,2018Q3,true
C001061,2018 HON. EMANUEL CLEAVER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28548.19,8547.71,Emanuel Cleaver,D,MO,5,115,2018Q3,true
C001061,2018 HON. EMANUEL CLEAVER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,23937.62,6332.15,Emanuel Cleaver,D,MO,5,115,2018Q3,true
C001061,2018 HON. EMANUEL CLEAVER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3481.28,1167,Emanuel Cleaver,D,MO,5,115,2018Q3,true
C001115,2018 HON. MICHAEL CLOUD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,22504.04,22504.04,Michael Cloud,R,TX,27,115,2018Q3,true
C001115,2018 HON. MICHAEL CLOUD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,106650.91,106650.91,Michael Cloud,R,TX,27,115,2018Q3,true
C001115,2018 HON. MICHAEL CLOUD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13778.69,13778.69,Michael Cloud,R,TX,27,115,2018Q3,true
C001115,2018 HON. MICHAEL CLOUD,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,3444.81,3444.81,Michael Cloud,R,TX,27,115,2018Q3,true
C001115,2018 HON. MICHAEL CLOUD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,64,64,Michael Cloud,R,TX,27,115,2018Q3,true
C001115,2018 HON. MICHAEL CLOUD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4840,4840,Michael Cloud,R,TX,27,115,2018Q3,true
C001115,2018 HON. MICHAEL CLOUD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1228.99,1228.99,Michael Cloud,R,TX,27,115,2018Q3,true
C001115,2018 HON. MICHAEL CLOUD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1008,1008,Michael Cloud,R,TX,27,115,2018Q3,true
C000537,2018 HON. JAMES E. CLYBURN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1604.72,376.2,James E. Clyburn,D,SC,6,115,2018Q3,true
C000537,2018 HON. JAMES E. CLYBURN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,607296.67,199981.4,James E. Clyburn,D,SC,6,115,2018Q3,true
C000537,2018 HON. JAMES E. CLYBURN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,44234.78,14255.04,James E. Clyburn,D,SC,6,115,2018Q3,true
C000537,2018 HON. JAMES E. CLYBURN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,94858.06,31407.68,James E. Clyburn,D,SC,6,115,2018Q3,true
C000537,2018 HON. JAMES E. CLYBURN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,7997.8,1241.08,James E. Clyburn,D,SC,6,115,2018Q3,true
C000537,2018 HON. JAMES E. CLYBURN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,35512.3,11529.25,James E. Clyburn,D,SC,6,115,2018Q3,true
C000537,2018 HON. JAMES E. CLYBURN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13659.88,5643.74,James E. Clyburn,D,SC,6,115,2018Q3,true
C000537,2018 HON. JAMES E. CLYBURN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10406.32,4730.82,James E. Clyburn,D,SC,6,115,2018Q3,true
C001077,2018 HON. MIKE COFFMAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,111624.92,81695.16,Mike Coffman,R,CO,6,115,2018Q3,true
C001077,2018 HON. MIKE COFFMAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,626140.93,204387.06,Mike Coffman,R,CO,6,115,2018Q3,true
C001077,2018 HON. MIKE COFFMAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,40295.94,15173.02,Mike Coffman,R,CO,6,115,2018Q3,true
C001077,2018 HON. MIKE COFFMAN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,79244.11,32163.32,Mike Coffman,R,CO,6,115,2018Q3,true
C001077,2018 HON. MIKE COFFMAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,137044.24,101930.38,Mike Coffman,R,CO,6,115,2018Q3,true
C001077,2018 HON. MIKE COFFMAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14880,5355,Mike Coffman,R,CO,6,115,2018Q3,true
C001077,2018 HON. MIKE COFFMAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10684.86,4955.27,Mike Coffman,R,CO,6,115,2018Q3,true
C001077,2018 HON. MIKE COFFMAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2052.5,607.5,Mike Coffman,R,CO,6,115,2018Q3,true
C001068,2018 HON. STEVE COHEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,14468,7031.06,Steve Cohen,D,TN,9,115,2018Q3,true
C001068,2018 HON. STEVE COHEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,757287.82,254352.73,Steve Cohen,D,TN,9,115,2018Q3,true
C001068,2018 HON. STEVE COHEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16253.26,4935.82,Steve Cohen,D,TN,9,115,2018Q3,true
C001068,2018 HON. STEVE COHEN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,74341.74,24500.41,Steve Cohen,D,TN,9,115,2018Q3,true
C001068,2018 HON. STEVE COHEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,9656.32,5087.35,Steve Cohen,D,TN,9,115,2018Q3,true
C001068,2018 HON. STEVE COHEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25832.8,9147.6,Steve Cohen,D,TN,9,115,2018Q3,true
C001068,2018 HON. STEVE COHEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5561.86,2566.48,Steve Cohen,D,TN,9,115,2018Q3,true
C001068,2018 HON. STEVE COHEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,926.8,156,Steve Cohen,D,TN,9,115,2018Q3,true
C001053,2018 HON. TOM COLE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11205.51,2798.73,Tom Cole,R,OK,4,115,2018Q3,true
C001053,2018 HON. TOM COLE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,697883.38,232663.93,Tom Cole,R,OK,4,115,2018Q3,true
C001053,2018 HON. TOM COLE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36392.64,13455.12,Tom Cole,R,OK,4,115,2018Q3,true
C001053,2018 HON. TOM COLE,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,88508.71,33070.65,Tom Cole,R,OK,4,115,2018Q3,true
C001053,2018 HON. TOM COLE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5928.07,168.08,Tom Cole,R,OK,4,115,2018Q3,true
C001053,2018 HON. TOM COLE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17287.5,8152.5,Tom Cole,R,OK,4,115,2018Q3,true
C001053,2018 HON. TOM COLE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9142.33,2621.31,Tom Cole,R,OK,4,115,2018Q3,true
C001053,2018 HON. TOM COLE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3610.8,1203.6,Tom Cole,R,OK,4,115,2018Q3,true
C001092,2018 HON. CHRIS COLLINS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6236.97,2891.31,Chris Collins,R,NY,27,115,2018Q3,true
C001092,2018 HON. CHRIS COLLINS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,677333.28,256894.14,Chris Collins,R,NY,27,115,2018Q3,true
C001092,2018 HON. CHRIS COLLINS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,33181.07,9380.25,Chris Collins,R,NY,27,115,2018Q3,true
C001092,2018 HON. CHRIS COLLINS,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,21.2,7.35,Chris Collins,R,NY,27,115,2018Q3,true
C001092,2018 HON. CHRIS COLLINS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,57397.54,19624.6,Chris Collins,R,NY,27,115,2018Q3,true
C001092,2018 HON. CHRIS COLLINS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3182.33,1951.99,Chris Collins,R,NY,27,115,2018Q3,true
C001092,2018 HON. CHRIS COLLINS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18612.7,6897.11,Chris Collins,R,NY,27,115,2018Q3,true
C001092,2018 HON. CHRIS COLLINS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15236.81,2114.41,Chris Collins,R,NY,27,115,2018Q3,true
C001092,2018 HON. CHRIS COLLINS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2589,870,Chris Collins,R,NY,27,115,2018Q3,true
C001093,2018 HON. DOUG COLLINS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,52327.89,19318.88,Doug Collins,R,GA,9,115,2018Q3,true
C001093,2018 HON. DOUG COLLINS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,674557.72,235149.83,Doug Collins,R,GA,9,115,2018Q3,true
C001093,2018 HON. DOUG COLLINS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,53754.86,23871.38,Doug Collins,R,GA,9,115,2018Q3,true
C001093,2018 HON. DOUG COLLINS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,69970.12,25376.45,Doug Collins,R,GA,9,115,2018Q3,true
C001093,2018 HON. DOUG COLLINS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,46140.54,15613.7,Doug Collins,R,GA,9,115,2018Q3,true
C001093,2018 HON. DOUG COLLINS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20189.86,7215,Doug Collins,R,GA,9,115,2018Q3,true
C001093,2018 HON. DOUG COLLINS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10319.7,2385.95,Doug Collins,R,GA,9,115,2018Q3,true
C001093,2018 HON. DOUG COLLINS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3295,720,Doug Collins,R,GA,9,115,2018Q3,true
C001108,2018 HON. JAMES COMER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,22027.03,16362.85,James Comer,R,KY,1,115,2018Q3,true
C001108,2018 HON. JAMES COMER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,678668.19,236909.93,James Comer,R,KY,1,115,2018Q3,true
C001108,2018 HON. JAMES COMER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,57407.77,24945.78,James Comer,R,KY,1,115,2018Q3,true
C001108,2018 HON. JAMES COMER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,38990.66,15118.78,James Comer,R,KY,1,115,2018Q3,true
C001108,2018 HON. JAMES COMER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,38762.63,21990.37,James Comer,R,KY,1,115,2018Q3,true
C001108,2018 HON. JAMES COMER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31849,11274,James Comer,R,KY,1,115,2018Q3,true
C001108,2018 HON. JAMES COMER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10005.76,3399.87,James Comer,R,KY,1,115,2018Q3,true
C001108,2018 HON. JAMES COMER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3597.63,646.8,James Comer,R,KY,1,115,2018Q3,true
C001105,2018 HON. BARBARA COMSTOCK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,75606.88,10763.34,Barbara Comstock,R,VA,10,115,2018Q3,true
C001105,2018 HON. BARBARA COMSTOCK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,582404.89,188547.22,Barbara Comstock,R,VA,10,115,2018Q3,true
C001105,2018 HON. BARBARA COMSTOCK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7446.59,4660.27,Barbara Comstock,R,VA,10,115,2018Q3,true
C001105,2018 HON. BARBARA COMSTOCK,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,50782.4,21688.75,Barbara Comstock,R,VA,10,115,2018Q3,true
C001105,2018 HON. BARBARA COMSTOCK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,73530.32,41151.96,Barbara Comstock,R,VA,10,115,2018Q3,true
C001105,2018 HON. BARBARA COMSTOCK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15378.67,5657.97,Barbara Comstock,R,VA,10,115,2018Q3,true
C001105,2018 HON. BARBARA COMSTOCK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18990.35,13192.06,Barbara Comstock,R,VA,10,115,2018Q3,true
C001105,2018 HON. BARBARA COMSTOCK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7301.1,5206.99,Barbara Comstock,R,VA,10,115,2018Q3,true
C001062,2018 HON. K. MICHAEL CONAWAY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3951.77,1532.49,K. Michael Conaway,R,TX,11,115,2018Q3,true
C001062,2018 HON. K. MICHAEL CONAWAY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,688417.73,233986.11,K. Michael Conaway,R,TX,11,115,2018Q3,true
C001062,2018 HON. K. MICHAEL CONAWAY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37958.52,14912.82,K. Michael Conaway,R,TX,11,115,2018Q3,true
C001062,2018 HON. K. MICHAEL CONAWAY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,67881.14,26044.53,K. Michael Conaway,R,TX,11,115,2018Q3,true
C001062,2018 HON. K. MICHAEL CONAWAY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,398.97,84.9,K. Michael Conaway,R,TX,11,115,2018Q3,true
C001062,2018 HON. K. MICHAEL CONAWAY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16820.82,5606.94,K. Michael Conaway,R,TX,11,115,2018Q3,true
C001062,2018 HON. K. MICHAEL CONAWAY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8372.87,1847.85,K. Michael Conaway,R,TX,11,115,2018Q3,true
C001062,2018 HON. K. MICHAEL CONAWAY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3205.39,1848.73,K. Michael Conaway,R,TX,11,115,2018Q3,true
C001078,"2018 HON. GERALD E. ""GERRY"" CONNOLLY",OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,82968.5,82270.73,Gerald E. Connolly,D,VA,11,115,2018Q3,true
C001078,"2018 HON. GERALD E. ""GERRY"" CONNOLLY",OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,620944.49,206205.58,Gerald E. Connolly,D,VA,11,115,2018Q3,true
C001078,"2018 HON. GERALD E. ""GERRY"" CONNOLLY",OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3512.67,879.26,Gerald E. Connolly,D,VA,11,115,2018Q3,true
C001078,"2018 HON. GERALD E. ""GERRY"" CONNOLLY",OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,65905.56,25919.55,Gerald E. Connolly,D,VA,11,115,2018Q3,true
C001078,"2018 HON. GERALD E. ""GERRY"" CONNOLLY",OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,117813.58,116964.19,Gerald E. Connolly,D,VA,11,115,2018Q3,true
C001078,"2018 HON. GERALD E. ""GERRY"" CONNOLLY",OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19996.9,7221.84,Gerald E. Connolly,D,VA,11,115,2018Q3,true
C001078,"2018 HON. GERALD E. ""GERRY"" CONNOLLY",OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4266.58,726.59,Gerald E. Connolly,D,VA,11,115,2018Q3,true
C001094,2018 HON. PAUL COOK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,120054.8,53935.5,Paul Cook,R,CA,8,115,2018Q3,true
C001094,2018 HON. PAUL COOK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,606372.59,215177.13,Paul Cook,R,CA,8,115,2018Q3,true
C001094,2018 HON. PAUL COOK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,40662.41,13056.56,Paul Cook,R,CA,8,115,2018Q3,true
C001094,2018 HON. PAUL COOK,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,35496.69,13566.91,Paul Cook,R,CA,8,115,2018Q3,true
C001094,2018 HON. PAUL COOK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,46228.54,23138.9,Paul Cook,R,CA,8,115,2018Q3,true
C001094,2018 HON. PAUL COOK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14280,5355,Paul Cook,R,CA,8,115,2018Q3,true
C001094,2018 HON. PAUL COOK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14225.61,2886.04,Paul Cook,R,CA,8,115,2018Q3,true
C001094,2018 HON. PAUL COOK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6759.49,2256.51,Paul Cook,R,CA,8,115,2018Q3,true
C000754,2018 HON. JIM COOPER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1615.67,596.6,Jim Cooper,D,TN,5,115,2018Q3,true
C000754,2018 HON. JIM COOPER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,776876.29,251601.34,Jim Cooper,D,TN,5,115,2018Q3,true
C000754,2018 HON. JIM COOPER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,24592.95,7052.76,Jim Cooper,D,TN,5,115,2018Q3,true
C000754,2018 HON. JIM COOPER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,72835.71,24569.71,Jim Cooper,D,TN,5,115,2018Q3,true
C000754,2018 HON. JIM COOPER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1229.04,220.35,Jim Cooper,D,TN,5,115,2018Q3,true
C000754,2018 HON. JIM COOPER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,30233.68,13414.72,Jim Cooper,D,TN,5,115,2018Q3,true
C000754,2018 HON. JIM COOPER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7933.49,3578.75,Jim Cooper,D,TN,5,115,2018Q3,true
C000754,2018 HON. JIM COOPER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2944.95,1948.95,Jim Cooper,D,TN,5,115,2018Q3,true
C001110,2018 HON. J. LUIS CORREA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,97649.37,30067,J. Luis Correa,D,CA,46,115,2018Q3,true
C001110,2018 HON. J. LUIS CORREA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,615849.57,212836.96,J. Luis Correa,D,CA,46,115,2018Q3,true
C001110,2018 HON. J. LUIS CORREA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27603.46,8705.68,J. Luis Correa,D,CA,46,115,2018Q3,true
C001110,2018 HON. J. LUIS CORREA,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,59007.99,21188.62,J. Luis Correa,D,CA,46,115,2018Q3,true
C001110,2018 HON. J. LUIS CORREA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26730.2,19640.28,J. Luis Correa,D,CA,46,115,2018Q3,true
C001110,2018 HON. J. LUIS CORREA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15030,5730,J. Luis Correa,D,CA,46,115,2018Q3,true
C001110,2018 HON. J. LUIS CORREA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12886.55,3356.12,J. Luis Correa,D,CA,46,115,2018Q3,true
C001110,2018 HON. J. LUIS CORREA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3528,1176,J. Luis Correa,D,CA,46,115,2018Q3,true
C001059,2018 HON. JIM COSTA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,733.82,401.84,Jim Costa,D,CA,20,115,2018Q3,true
C001059,2018 HON. JIM COSTA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,699165.82,250804.83,Jim Costa,D,CA,20,115,2018Q3,true
C001059,2018 HON. JIM COSTA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,53694.03,18411.73,Jim Costa,D,CA,20,115,2018Q3,true
C001059,2018 HON. JIM COSTA,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,101856.44,36215.41,Jim Costa,D,CA,20,115,2018Q3,true
C001059,2018 HON. JIM COSTA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2166.69,1193.98,Jim Costa,D,CA,20,115,2018Q3,true
C001059,2018 HON. JIM COSTA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20465,11165,Jim Costa,D,CA,20,115,2018Q3,true
C001059,2018 HON. JIM COSTA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15404.24,4757.67,Jim Costa,D,CA,20,115,2018Q3,true
C001059,2018 HON. JIM COSTA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1755.98,384,Jim Costa,D,CA,20,115,2018Q3,true
C001106,2018 HON. RYAN A. COSTELLO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4456.94,57.71,Ryan A. Costello,R,PA,6,115,2018Q3,true
C001106,2018 HON. RYAN A. COSTELLO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,641847.75,181352.06,Ryan A. Costello,R,PA,6,115,2018Q3,true
C001106,2018 HON. RYAN A. COSTELLO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5435.61,1663.5,Ryan A. Costello,R,PA,6,115,2018Q3,true
C001106,2018 HON. RYAN A. COSTELLO,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,63210.41,19800.21,Ryan A. Costello,R,PA,6,115,2018Q3,true
C001106,2018 HON. RYAN A. COSTELLO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1941.97,160.75,Ryan A. Costello,R,PA,6,115,2018Q3,true
C001106,2018 HON. RYAN A. COSTELLO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18233.6,6508.6,Ryan A. Costello,R,PA,6,115,2018Q3,true
C001106,2018 HON. RYAN A. COSTELLO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4165.8,1427.47,Ryan A. Costello,R,PA,6,115,2018Q3,true
C001106,2018 HON. RYAN A. COSTELLO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2918.96,1024.96,Ryan A. Costello,R,PA,6,115,2018Q3,true
C001069,2018 HON. JOE COURTNEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2433.26,601.52,Joe Courtney,D,CT,2,115,2018Q3,true
C001069,2018 HON. JOE COURTNEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,740942.32,252999.3,Joe Courtney,D,CT,2,115,2018Q3,true
C001069,2018 HON. JOE COURTNEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25187.19,8147.34,Joe Courtney,D,CT,2,115,2018Q3,true
C001069,2018 HON. JOE COURTNEY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,92721.76,38676.24,Joe Courtney,D,CT,2,115,2018Q3,true
C001069,2018 HON. JOE COURTNEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,7928.14,5137.24,Joe Courtney,D,CT,2,115,2018Q3,true
C001069,2018 HON. JOE COURTNEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18344,5597,Joe Courtney,D,CT,2,115,2018Q3,true
C001069,2018 HON. JOE COURTNEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12471,4259.96,Joe Courtney,D,CT,2,115,2018Q3,true
C001069,2018 HON. JOE COURTNEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3052.5,349.5,Joe Courtney,D,CT,2,115,2018Q3,true
C001096,2018 HON. KEVIN CRAMER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,607.48,218.4,Kevin Cramer,R,ND,0,115,2018Q3,true
C001096,2018 HON. KEVIN CRAMER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,738622.61,232720.74,Kevin Cramer,R,ND,0,115,2018Q3,true
C001096,2018 HON. KEVIN CRAMER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,69871.2,29072.93,Kevin Cramer,R,ND,0,115,2018Q3,true
C001096,2018 HON. KEVIN CRAMER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,80292.85,30840.23,Kevin Cramer,R,ND,0,115,2018Q3,true
C001096,2018 HON. KEVIN CRAMER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1679.73,568.81,Kevin Cramer,R,ND,0,115,2018Q3,true
C001096,2018 HON. KEVIN CRAMER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16420.85,6134.97,Kevin Cramer,R,ND,0,115,2018Q3,true
C001096,2018 HON. KEVIN CRAMER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11850.43,3973,Kevin Cramer,R,ND,0,115,2018Q3,true
C001096,2018 HON. KEVIN CRAMER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4232.25,1530.75,Kevin Cramer,R,ND,0,115,2018Q3,true
C001087,"2018 HON. ERIC A. ""RICK"" CRAWFORD",OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2702.85,1167.18,"Eric A. ""Rick"" Crawford",R,AR,1,115,2018Q3,true
C001087,"2018 HON. ERIC A. ""RICK"" CRAWFORD",OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,719953.52,245383.62,"Eric A. ""Rick"" Crawford",R,AR,1,115,2018Q3,true
C001087,"2018 HON. ERIC A. ""RICK"" CRAWFORD",OFFICIAL EXPENSES OF MEMBERS,TRAVEL,45899.3,20049.34,"Eric A. ""Rick"" Crawford",R,AR,1,115,2018Q3,true
