bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
E000299,2023 HON. VERONICA ESCOBAR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,45585.65,32330.76,Veronica Escobar,D,TX,16,118,2023Q2,true
E000299,2023 HON. VERONICA ESCOBAR,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,81340.83,51317.16,Veronica Escobar,D,TX,16,118,2023Q2,true
E000299,2023 HON. VERONICA ESCOBAR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2473.64,1631.74,Veronica Escobar,D,TX,16,118,2023Q2,true
E000299,2023 HON. VERONICA ESCOBAR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24200,12244.93,Veronica Escobar,D,TX,16,118,2023Q2,true
E000299,2023 HON. VERONICA ESCOBAR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19693.55,14537.45,Veronica Escobar,D,TX,16,118,2023Q2,true
E000299,2023 HON. VERONICA ESCOBAR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,23537.96,20882.84,Veronica Escobar,D,TX,16,118,2023Q2,true
E000299,2023 HON. VERONICA ESCOBAR,INTERN ALLOWANCES,PERSONNEL COMPENSATION,22134.74,15661.16,Veronica Escobar,D,TX,16,118,2023Q2,true
E000215,2023 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,502.72,248.11,Anna G. Eshoo,D,CA,18,118,2023Q2,true
E000215,2023 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,678953.76,354861.11,Anna G. Eshoo,D,CA,18,118,2023Q2,true
E000215,2023 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,32373.93,22343.45,Anna G. Eshoo,D,CA,18,118,2023Q2,true
E000215,2023 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,104496.11,57600.61,Anna G. Eshoo,D,CA,18,118,2023Q2,true
E000215,2023 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,901.5,226.5,Anna G. Eshoo,D,CA,18,118,2023Q2,true
E000215,2023 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16259.88,7211.88,Anna G. Eshoo,D,CA,18,118,2023Q2,true
E000215,2023 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17409.5,4517.88,Anna G. Eshoo,D,CA,18,118,2023Q2,true
E000215,2023 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2470.8,1235.4,Anna G. Eshoo,D,CA,18,118,2023Q2,true
E000215,2023 HON. ANNA G. ESHOO,INTERN ALLOWANCES,PERSONNEL COMPENSATION,13519.66,7333,Anna G. Eshoo,D,CA,18,118,2023Q2,true
E000297,2023 HON. ADRIANO ESPAILLAT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7678.36,-0.95,Adriano Espaillat,D,NY,13,118,2023Q2,true
E000297,2023 HON. ADRIANO ESPAILLAT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,736018.2,368522.94,Adriano Espaillat,D,NY,13,118,2023Q2,true
E000297,2023 HON. ADRIANO ESPAILLAT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13775.38,13402.13,Adriano Espaillat,D,NY,13,118,2023Q2,true
E000297,2023 HON. ADRIANO ESPAILLAT,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,82972.79,61546.98,Adriano Espaillat,D,NY,13,118,2023Q2,true
E000297,2023 HON. ADRIANO ESPAILLAT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,20079.93,19700.93,Adriano Espaillat,D,NY,13,118,2023Q2,true
E000297,2023 HON. ADRIANO ESPAILLAT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16922.6,9601.13,Adriano Espaillat,D,NY,13,118,2023Q2,true
E000297,2023 HON. ADRIANO ESPAILLAT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,43474.96,18007.77,Adriano Espaillat,D,NY,13,118,2023Q2,true
E000297,2023 HON. ADRIANO ESPAILLAT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3422.48,715.74,Adriano Espaillat,D,NY,13,118,2023Q2,true
E000297,2023 HON. ADRIANO ESPAILLAT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,19477.78,7919.44,Adriano Espaillat,D,NY,13,118,2023Q2,true
E000298,2023 HON. RON ESTES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-271.87,-169.39,Ron Estes,R,KS,4,118,2023Q2,true
E000298,2023 HON. RON ESTES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,617344.39,312322.26,Ron Estes,R,KS,4,118,2023Q2,true
E000298,2023 HON. RON ESTES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,26055.16,16743.71,Ron Estes,R,KS,4,118,2023Q2,true
E000298,2023 HON. RON ESTES,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,38230.84,20258.52,Ron Estes,R,KS,4,118,2023Q2,true
E000298,2023 HON. RON ESTES,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1339.78,1132.78,Ron Estes,R,KS,4,118,2023Q2,true
E000298,2023 HON. RON ESTES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20912.68,12443.15,Ron Estes,R,KS,4,118,2023Q2,true
E000298,2023 HON. RON ESTES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6361.71,2290.42,Ron Estes,R,KS,4,118,2023Q2,true
E000298,2023 HON. RON ESTES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,720,360,Ron Estes,R,KS,4,118,2023Q2,true
E000298,2023 HON. RON ESTES,INTERN ALLOWANCES,PERSONNEL COMPENSATION,25463.87,16694.43,Ron Estes,R,KS,4,118,2023Q2,true
E000296,2023 HON. DWIGHT EVANS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,115.91,31.57,Dwight Evans,D,PA,2,118,2023Q2,true
E000296,2023 HON. DWIGHT EVANS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,604950.91,298038.55,Dwight Evans,D,PA,2,118,2023Q2,true
E000296,2023 HON. DWIGHT EVANS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5363.62,4053.02,Dwight Evans,D,PA,2,118,2023Q2,true
E000296,2023 HON. DWIGHT EVANS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,56255.33,31391.64,Dwight Evans,D,PA,2,118,2023Q2,true
E000296,2023 HON. DWIGHT EVANS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3557.55,3557.55,Dwight Evans,D,PA,2,118,2023Q2,true
E000296,2023 HON. DWIGHT EVANS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,43517.5,30027.5,Dwight Evans,D,PA,2,118,2023Q2,true
E000296,2023 HON. DWIGHT EVANS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9921.78,2290.4,Dwight Evans,D,PA,2,118,2023Q2,true
E000296,2023 HON. DWIGHT EVANS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,11563.67,1350,Dwight Evans,D,PA,2,118,2023Q2,true
E000296,2023 HON. DWIGHT EVANS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,17749.86,7802.78,Dwight Evans,D,PA,2,118,2023Q2,true
E000235,2023 HON. MIKE EZELL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,47.38,59.32,Mike Ezell,R,MS,4,118,2023Q2,true
E000235,2023 HON. MIKE EZELL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,587972.25,309729.18,Mike Ezell,R,MS,4,118,2023Q2,true
E000235,2023 HON. MIKE EZELL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,49436.64,42411.52,Mike Ezell,R,MS,4,118,2023Q2,true
E000235,2023 HON. MIKE EZELL,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,66.69,0,Mike Ezell,R,MS,4,118,2023Q2,true
E000235,2023 HON. MIKE EZELL,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,47998.15,27062.62,Mike Ezell,R,MS,4,118,2023Q2,true
E000235,2023 HON. MIKE EZELL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,20933.13,16159.13,Mike Ezell,R,MS,4,118,2023Q2,true
E000235,2023 HON. MIKE EZELL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17781.84,7475.87,Mike Ezell,R,MS,4,118,2023Q2,true
E000235,2023 HON. MIKE EZELL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,24908.81,5853.78,Mike Ezell,R,MS,4,118,2023Q2,true
E000235,2023 HON. MIKE EZELL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,750,375,Mike Ezell,R,MS,4,118,2023Q2,true
E000235,2023 HON. MIKE EZELL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9060,7980,Mike Ezell,R,MS,4,118,2023Q2,true
F000246,2023 HON. PAT FALLON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1294.04,869.27,Pat Fallon,R,TX,4,118,2023Q2,true
F000246,2023 HON. PAT FALLON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,504143.58,279606.02,Pat Fallon,R,TX,4,118,2023Q2,true
F000246,2023 HON. PAT FALLON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,39419.28,26147.27,Pat Fallon,R,TX,4,118,2023Q2,true
F000246,2023 HON. PAT FALLON,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,35125.4,14944.47,Pat Fallon,R,TX,4,118,2023Q2,true
F000246,2023 HON. PAT FALLON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,23466.49,4644.49,Pat Fallon,R,TX,4,118,2023Q2,true
F000246,2023 HON. PAT FALLON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31072.33,19304.04,Pat Fallon,R,TX,4,118,2023Q2,true
F000246,2023 HON. PAT FALLON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,37929.32,7165.58,Pat Fallon,R,TX,4,118,2023Q2,true
F000246,2023 HON. PAT FALLON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4273.93,1182.43,Pat Fallon,R,TX,4,118,2023Q2,true
F000246,2023 HON. PAT FALLON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,13460,7660,Pat Fallon,R,TX,4,118,2023Q2,true
F000446,2023 HON. RANDY FEENSTRA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,20453.13,19853.11,Randy Feenstra,R,IA,4,118,2023Q2,true
F000446,2023 HON. RANDY FEENSTRA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,581654.41,297819.44,Randy Feenstra,R,IA,4,118,2023Q2,true
F000446,2023 HON. RANDY FEENSTRA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,49946.22,32782.19,Randy Feenstra,R,IA,4,118,2023Q2,true
F000446,2023 HON. RANDY FEENSTRA,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,52674.5,39724.44,Randy Feenstra,R,IA,4,118,2023Q2,true
F000446,2023 HON. RANDY FEENSTRA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,95479.68,92975.69,Randy Feenstra,R,IA,4,118,2023Q2,true
F000446,2023 HON. RANDY FEENSTRA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21359.37,10665.6,Randy Feenstra,R,IA,4,118,2023Q2,true
F000446,2023 HON. RANDY FEENSTRA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15457.85,7500.35,Randy Feenstra,R,IA,4,118,2023Q2,true
F000446,2023 HON. RANDY FEENSTRA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3424.52,772,Randy Feenstra,R,IA,4,118,2023Q2,true
F000446,2023 HON. RANDY FEENSTRA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9003.58,5211.1,Randy Feenstra,R,IA,4,118,2023Q2,true
F000465,2023 HON. A. DREW FERGUSON IV,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8728.1,67.43,A. Drew Ferguson IV,R,GA,3,118,2023Q2,true
F000465,2023 HON. A. DREW FERGUSON IV,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,535853.42,273677.82,A. Drew Ferguson IV,R,GA,3,118,2023Q2,true
F000465,2023 HON. A. DREW FERGUSON IV,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15351.4,11538.34,A. Drew Ferguson IV,R,GA,3,118,2023Q2,true
F000465,2023 HON. A. DREW FERGUSON IV,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,41849.06,23496.88,A. Drew Ferguson IV,R,GA,3,118,2023Q2,true
F000465,2023 HON. A. DREW FERGUSON IV,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12226.47,12136.47,A. Drew Ferguson IV,R,GA,3,118,2023Q2,true
F000465,2023 HON. A. DREW FERGUSON IV,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15203.31,7922.12,A. Drew Ferguson IV,R,GA,3,118,2023Q2,true
F000465,2023 HON. A. DREW FERGUSON IV,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12152.58,845.07,A. Drew Ferguson IV,R,GA,3,118,2023Q2,true
F000465,2023 HON. A. DREW FERGUSON IV,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6636.12,2808.42,A. Drew Ferguson IV,R,GA,3,118,2023Q2,true
F000465,2023 HON. A. DREW FERGUSON IV,INTERN ALLOWANCES,PERSONNEL COMPENSATION,13455,5583.33,A. Drew Ferguson IV,R,GA,3,118,2023Q2,true
F000475,2023 HON. BRAD FINSTAD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-221.02,-209.21,Brad Finstad,R,MN,1,118,2023Q2,true
F000475,2023 HON. BRAD FINSTAD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,576080.11,309066.71,Brad Finstad,R,MN,1,118,2023Q2,true
F000475,2023 HON. BRAD FINSTAD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,75239.64,53626.86,Brad Finstad,R,MN,1,118,2023Q2,true
F000475,2023 HON. BRAD FINSTAD,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,46642.01,27773.84,Brad Finstad,R,MN,1,118,2023Q2,true
F000475,2023 HON. BRAD FINSTAD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2180.5,709.5,Brad Finstad,R,MN,1,118,2023Q2,true
F000475,2023 HON. BRAD FINSTAD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22699.32,11340,Brad Finstad,R,MN,1,118,2023Q2,true
F000475,2023 HON. BRAD FINSTAD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21581.72,3496.56,Brad Finstad,R,MN,1,118,2023Q2,true
F000475,2023 HON. BRAD FINSTAD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8659.46,8390.35,Brad Finstad,R,MN,1,118,2023Q2,true
F000475,2023 HON. BRAD FINSTAD,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9533.33,7400,Brad Finstad,R,MN,1,118,2023Q2,true
F000470,2023 HON. MICHELLE FISCHBACH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,15391.6,4609.37,Michelle Fischbach,R,MN,7,118,2023Q2,true
F000470,2023 HON. MICHELLE FISCHBACH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,519288.77,267835.02,Michelle Fischbach,R,MN,7,118,2023Q2,true
F000470,2023 HON. MICHELLE FISCHBACH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,47544.81,33374.66,Michelle Fischbach,R,MN,7,118,2023Q2,true
F000470,2023 HON. MICHELLE FISCHBACH,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,38527.8,21709.86,Michelle Fischbach,R,MN,7,118,2023Q2,true
F000470,2023 HON. MICHELLE FISCHBACH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6583.25,3931.57,Michelle Fischbach,R,MN,7,118,2023Q2,true
F000470,2023 HON. MICHELLE FISCHBACH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27026,15586,Michelle Fischbach,R,MN,7,118,2023Q2,true
F000470,2023 HON. MICHELLE FISCHBACH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11321.56,7201.1,Michelle Fischbach,R,MN,7,118,2023Q2,true
F000470,2023 HON. MICHELLE FISCHBACH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,21546.86,17420.8,Michelle Fischbach,R,MN,7,118,2023Q2,true
F000470,2023 HON. MICHELLE FISCHBACH,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11563.12,5621.45,Michelle Fischbach,R,MN,7,118,2023Q2,true
F000471,2023 HON. SCOTT FITZGERALD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,25375.91,25106.92,Scott Fitzgerald,R,WI,5,118,2023Q2,true
F000471,2023 HON. SCOTT FITZGERALD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,381794.6,207245.03,Scott Fitzgerald,R,WI,5,118,2023Q2,true
F000471,2023 HON. SCOTT FITZGERALD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15382.77,14103.13,Scott Fitzgerald,R,WI,5,118,2023Q2,true
F000471,2023 HON. SCOTT FITZGERALD,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,37756.19,28087.72,Scott Fitzgerald,R,WI,5,118,2023Q2,true
F000471,2023 HON. SCOTT FITZGERALD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,986.4,955.4,Scott Fitzgerald,R,WI,5,118,2023Q2,true
F000471,2023 HON. SCOTT FITZGERALD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,26126,15401,Scott Fitzgerald,R,WI,5,118,2023Q2,true
F000471,2023 HON. SCOTT FITZGERALD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4939.77,2909.34,Scott Fitzgerald,R,WI,5,118,2023Q2,true
F000471,2023 HON. SCOTT FITZGERALD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2578.18,1648.18,Scott Fitzgerald,R,WI,5,118,2023Q2,true
F000471,2023 HON. SCOTT FITZGERALD,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14537.33,8457.33,Scott Fitzgerald,R,WI,5,118,2023Q2,true
F000466,2023 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,27303.01,8024.89,Brian K. Fitzpatrick,R,PA,8,118,2023Q2,true
F000466,2023 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,701352.23,353133.34,Brian K. Fitzpatrick,R,PA,8,118,2023Q2,true
F000466,2023 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7246.8,6223.09,Brian K. Fitzpatrick,R,PA,8,118,2023Q2,true
F000466,2023 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,59361.19,36302.04,Brian K. Fitzpatrick,R,PA,8,118,2023Q2,true
F000466,2023 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26047.93,5452.08,Brian K. Fitzpatrick,R,PA,8,118,2023Q2,true
F000466,2023 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,36830.47,25332.86,Brian K. Fitzpatrick,R,PA,8,118,2023Q2,true
F000466,2023 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17778.45,9063.65,Brian K. Fitzpatrick,R,PA,8,118,2023Q2,true
F000466,2023 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4200.7,2616.7,Brian K. Fitzpatrick,R,PA,8,118,2023Q2,true
F000466,2023 HON. BRIAN K. FITZPATRICK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11480,7180,Brian K. Fitzpatrick,R,PA,8,118,2023Q2,true
F000459,"2023 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,37.83,27.93,"Charles J. ""Chuck"" Fleischmann",R,TN,3,118,2023Q2,true
F000459,"2023 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,587547.34,279471.28,"Charles J. ""Chuck"" Fleischmann",R,TN,3,118,2023Q2,true
F000459,"2023 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,TRAVEL,47629.41,33673.55,"Charles J. ""Chuck"" Fleischmann",R,TN,3,118,2023Q2,true
F000459,"2023 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,70520.09,38166.65,"Charles J. ""Chuck"" Fleischmann",R,TN,3,118,2023Q2,true
F000459,"2023 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13366.53,13003.53,"Charles J. ""Chuck"" Fleischmann",R,TN,3,118,2023Q2,true
F000459,"2023 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33391.92,15157.76,"Charles J. ""Chuck"" Fleischmann",R,TN,3,118,2023Q2,true
F000459,"2023 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11005.51,4289.8,"Charles J. ""Chuck"" Fleischmann",R,TN,3,118,2023Q2,true
F000459,"2023 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",INTERN ALLOWANCES,PERSONNEL COMPENSATION,6800,6800,"Charles J. ""Chuck"" Fleischmann",R,TN,3,118,2023Q2,true
F000468,2023 HON. LIZZIE FLETCHER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,59162.07,29038.89,Lizzie Fletcher,D,TX,7,118,2023Q2,true
F000468,2023 HON. LIZZIE FLETCHER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,602216.6,303416.63,Lizzie Fletcher,D,TX,7,118,2023Q2,true
F000468,2023 HON. LIZZIE FLETCHER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22105.63,16276.99,Lizzie Fletcher,D,TX,7,118,2023Q2,true
F000468,2023 HON. LIZZIE FLETCHER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,85982.99,43786.09,Lizzie Fletcher,D,TX,7,118,2023Q2,true
F000468,2023 HON. LIZZIE FLETCHER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,34320.99,33099.61,Lizzie Fletcher,D,TX,7,118,2023Q2,true
F000468,2023 HON. LIZZIE FLETCHER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31184.95,19079.88,Lizzie Fletcher,D,TX,7,118,2023Q2,true
F000468,2023 HON. LIZZIE FLETCHER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21101.82,9059.88,Lizzie Fletcher,D,TX,7,118,2023Q2,true
F000468,2023 HON. LIZZIE FLETCHER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,-2316.53,0,Lizzie Fletcher,D,TX,7,118,2023Q2,true
F000468,2023 HON. LIZZIE FLETCHER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14447.76,10389.43,Lizzie Fletcher,D,TX,7,118,2023Q2,true
F000474,2023 HON. MIKE FLOOD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,701.66,274.68,Mike Flood,R,NE,1,118,2023Q2,true
F000474,2023 HON. MIKE FLOOD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,518405.8,258995.76,Mike Flood,R,NE,1,118,2023Q2,true
F000474,2023 HON. MIKE FLOOD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31544.67,22813.44,Mike Flood,R,NE,1,118,2023Q2,true
F000474,2023 HON. MIKE FLOOD,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,30485.57,16129.91,Mike Flood,R,NE,1,118,2023Q2,true
F000474,2023 HON. MIKE FLOOD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4231.87,2566.07,Mike Flood,R,NE,1,118,2023Q2,true
F000474,2023 HON. MIKE FLOOD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13316.4,7312.8,Mike Flood,R,NE,1,118,2023Q2,true
F000474,2023 HON. MIKE FLOOD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5852.61,2640.95,Mike Flood,R,NE,1,118,2023Q2,true
F000474,2023 HON. MIKE FLOOD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,819,819,Mike Flood,R,NE,1,118,2023Q2,true
F000474,2023 HON. MIKE FLOOD,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4450,4450,Mike Flood,R,NE,1,118,2023Q2,true
F000454,2023 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10617.14,10714.88,Bill Foster,D,IL,11,118,2023Q2,true
F000454,2023 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,636204.78,351441.67,Bill Foster,D,IL,11,118,2023Q2,true
F000454,2023 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,30169.6,24335.45,Bill Foster,D,IL,11,118,2023Q2,true
F000454,2023 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,43832.22,28844.21,Bill Foster,D,IL,11,118,2023Q2,true
F000454,2023 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,20013.96,19042.96,Bill Foster,D,IL,11,118,2023Q2,true
F000454,2023 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18334.39,6438,Bill Foster,D,IL,11,118,2023Q2,true
F000454,2023 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3349.85,1747.1,Bill Foster,D,IL,11,118,2023Q2,true
F000454,2023 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1616.1,808.05,Bill Foster,D,IL,11,118,2023Q2,true
