bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
B001296,2023 HON. BRENDAN F. BOYLE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,23180.98,12884.99,Brendan F. Boyle,D,PA,13,118,2023Q3,true
B001317,2023 HON. JOSH BRECHEEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,312.89,360.25,Josh Brecheen,R,OK,2,118,2023Q3,true
B001317,2023 HON. JOSH BRECHEEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,852097.91,305420.5,Josh Brecheen,R,OK,2,118,2023Q3,true
B001317,2023 HON. JOSH BRECHEEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,108463.1,44623.98,Josh Brecheen,R,OK,2,118,2023Q3,true
B001317,2023 HON. JOSH BRECHEEN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,50318.18,19787.02,Josh Brecheen,R,OK,2,118,2023Q3,true
B001317,2023 HON. JOSH BRECHEEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,131070.93,57398.61,Josh Brecheen,R,OK,2,118,2023Q3,true
B001317,2023 HON. JOSH BRECHEEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,35975.01,11625,Josh Brecheen,R,OK,2,118,2023Q3,true
B001317,2023 HON. JOSH BRECHEEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,35516.86,14598.97,Josh Brecheen,R,OK,2,118,2023Q3,true
B001317,2023 HON. JOSH BRECHEEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2955.46,267,Josh Brecheen,R,OK,2,118,2023Q3,true
B001317,2023 HON. JOSH BRECHEEN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,19080,7320,Josh Brecheen,R,OK,2,118,2023Q3,true
B001313,2023 HON. SHONTEL M. BROWN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,342.2,111.78,Shontel M. Brown,D,OH,11,118,2023Q3,true
B001313,2023 HON. SHONTEL M. BROWN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,831777.32,308503.58,Shontel M. Brown,D,OH,11,118,2023Q3,true
B001313,2023 HON. SHONTEL M. BROWN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,51632.1,21292.84,Shontel M. Brown,D,OH,11,118,2023Q3,true
B001313,2023 HON. SHONTEL M. BROWN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,111615.17,35382.71,Shontel M. Brown,D,OH,11,118,2023Q3,true
B001313,2023 HON. SHONTEL M. BROWN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12053.7,9534.78,Shontel M. Brown,D,OH,11,118,2023Q3,true
B001313,2023 HON. SHONTEL M. BROWN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31781,11396,Shontel M. Brown,D,OH,11,118,2023Q3,true
B001313,2023 HON. SHONTEL M. BROWN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,36959.55,13524.42,Shontel M. Brown,D,OH,11,118,2023Q3,true
B001313,2023 HON. SHONTEL M. BROWN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,29765.8,7882.57,Shontel M. Brown,D,OH,11,118,2023Q3,true
B001313,2023 HON. SHONTEL M. BROWN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,46631.11,6952,Shontel M. Brown,D,OH,11,118,2023Q3,true
B001285,2023 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,744.11,483.77,Julia Brownley,D,CA,26,118,2023Q3,true
B001285,2023 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,817255.51,290694.46,Julia Brownley,D,CA,26,118,2023Q3,true
B001285,2023 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,59424.24,27399.23,Julia Brownley,D,CA,26,118,2023Q3,true
B001285,2023 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,59782.78,21289.27,Julia Brownley,D,CA,26,118,2023Q3,true
B001285,2023 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4353.21,75.5,Julia Brownley,D,CA,26,118,2023Q3,true
B001285,2023 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,35474,11640,Julia Brownley,D,CA,26,118,2023Q3,true
B001285,2023 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,28258.21,20079.39,Julia Brownley,D,CA,26,118,2023Q3,true
B001285,2023 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,14242.5,6557.5,Julia Brownley,D,CA,26,118,2023Q3,true
B001285,2023 HON. JULIA BROWNLEY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,21550.01,9650,Julia Brownley,D,CA,26,118,2023Q3,true
B001260,2023 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,17465.75,17777.67,Vern Buchanan,R,FL,16,118,2023Q3,true
B001260,2023 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,849633.78,281691.67,Vern Buchanan,R,FL,16,118,2023Q3,true
B001260,2023 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13142.1,667.46,Vern Buchanan,R,FL,16,118,2023Q3,true
B001260,2023 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,97568.32,32626.71,Vern Buchanan,R,FL,16,118,2023Q3,true
B001260,2023 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,42591.13,18527.54,Vern Buchanan,R,FL,16,118,2023Q3,true
B001260,2023 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,50384.79,11875,Vern Buchanan,R,FL,16,118,2023Q3,true
B001260,2023 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,23820.52,1543.06,Vern Buchanan,R,FL,16,118,2023Q3,true
B001260,2023 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1278.75,0,Vern Buchanan,R,FL,16,118,2023Q3,true
B001260,2023 HON. VERN BUCHANAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11911.66,5840,Vern Buchanan,R,FL,16,118,2023Q3,true
B001297,2023 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,17893.84,373.76,Ken Buck,R,CO,4,118,2023Q3,true
B001297,2023 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,935766.3,311122.92,Ken Buck,R,CO,4,118,2023Q3,true
B001297,2023 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,85188.54,43649.42,Ken Buck,R,CO,4,118,2023Q3,true
B001297,2023 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,82544.38,29878.12,Ken Buck,R,CO,4,118,2023Q3,true
B001297,2023 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26853.12,23290.47,Ken Buck,R,CO,4,118,2023Q3,true
B001297,2023 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,41312.61,14884.5,Ken Buck,R,CO,4,118,2023Q3,true
B001297,2023 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19411.13,8472.07,Ken Buck,R,CO,4,118,2023Q3,true
B001297,2023 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2843,360,Ken Buck,R,CO,4,118,2023Q3,true
B001297,2023 HON. KEN BUCK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,21740.17,4780.5,Ken Buck,R,CO,4,118,2023Q3,true
B001275,2023 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,27277.15,884.55,Larry Bucshon,R,IN,8,118,2023Q3,true
B001275,2023 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,783810.76,275414.58,Larry Bucshon,R,IN,8,118,2023Q3,true
B001275,2023 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,75057.15,29266.15,Larry Bucshon,R,IN,8,118,2023Q3,true
B001275,2023 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,89899.14,28877.56,Larry Bucshon,R,IN,8,118,2023Q3,true
B001275,2023 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1233.19,435.38,Larry Bucshon,R,IN,8,118,2023Q3,true
B001275,2023 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22590.65,8725.65,Larry Bucshon,R,IN,8,118,2023Q3,true
B001275,2023 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8382.53,3283.68,Larry Bucshon,R,IN,8,118,2023Q3,true
B001275,2023 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10725.4,1549.8,Larry Bucshon,R,IN,8,118,2023Q3,true
B001275,2023 HON. LARRY BUCSHON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14250,3550,Larry Bucshon,R,IN,8,118,2023Q3,true
B001315,2023 HON. NIKKI BUDZINSKI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,30.11,18.57,Nikki Budzinski,D,IL,13,118,2023Q3,true
B001315,2023 HON. NIKKI BUDZINSKI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,986525.2,373916.73,Nikki Budzinski,D,IL,13,118,2023Q3,true
B001315,2023 HON. NIKKI BUDZINSKI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,45718.95,23301.29,Nikki Budzinski,D,IL,13,118,2023Q3,true
B001315,2023 HON. NIKKI BUDZINSKI,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,85852.09,40974.94,Nikki Budzinski,D,IL,13,118,2023Q3,true
B001315,2023 HON. NIKKI BUDZINSKI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,38224.48,7727.69,Nikki Budzinski,D,IL,13,118,2023Q3,true
B001315,2023 HON. NIKKI BUDZINSKI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,42053.48,13739.48,Nikki Budzinski,D,IL,13,118,2023Q3,true
B001315,2023 HON. NIKKI BUDZINSKI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,40993.22,3906.28,Nikki Budzinski,D,IL,13,118,2023Q3,true
B001315,2023 HON. NIKKI BUDZINSKI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8221.61,419.27,Nikki Budzinski,D,IL,13,118,2023Q3,true
B001315,2023 HON. NIKKI BUDZINSKI,INTERN ALLOWANCES,PERSONNEL COMPENSATION,37357.29,17853.29,Nikki Budzinski,D,IL,13,118,2023Q3,true
B001309,2023 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,9171.18,2848.6,Tim Burchett,R,TN,2,118,2023Q3,true
B001309,2023 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1005354.1,384768.84,Tim Burchett,R,TN,2,118,2023Q3,true
B001309,2023 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,90844.68,29483.05,Tim Burchett,R,TN,2,118,2023Q3,true
B001309,2023 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,66436.84,22654.8,Tim Burchett,R,TN,2,118,2023Q3,true
B001309,2023 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13675.36,4475.86,Tim Burchett,R,TN,2,118,2023Q3,true
B001309,2023 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,29989.56,13776.58,Tim Burchett,R,TN,2,118,2023Q3,true
B001309,2023 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20977.26,2229.84,Tim Burchett,R,TN,2,118,2023Q3,true
B001309,2023 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6352,3845,Tim Burchett,R,TN,2,118,2023Q3,true
B001309,2023 HON. TIM BURCHETT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14200,4960,Tim Burchett,R,TN,2,118,2023Q3,true
B001248,2023 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,14399.36,835.83,Michael C. Burgess,R,TX,26,118,2023Q3,true
B001248,2023 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,997659.41,349075.02,Michael C. Burgess,R,TX,26,118,2023Q3,true
B001248,2023 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,72401.15,26429.05,Michael C. Burgess,R,TX,26,118,2023Q3,true
B001248,2023 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,53703.47,19522.38,Michael C. Burgess,R,TX,26,118,2023Q3,true
B001248,2023 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2647.81,1017.74,Michael C. Burgess,R,TX,26,118,2023Q3,true
B001248,2023 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,26098.14,11429.14,Michael C. Burgess,R,TX,26,118,2023Q3,true
B001248,2023 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,23991.07,9835.81,Michael C. Burgess,R,TX,26,118,2023Q3,true
B001248,2023 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1625,465,Michael C. Burgess,R,TX,26,118,2023Q3,true
B001248,2023 HON. MICHAEL C. BURGESS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,21593.34,7233.33,Michael C. Burgess,R,TX,26,118,2023Q3,true
B001316,2023 HON. ERIC BURLISON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,168.33,71.62,Eric Burlison,R,MO,7,118,2023Q3,true
B001316,2023 HON. ERIC BURLISON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,798579.09,279577.75,Eric Burlison,R,MO,7,118,2023Q3,true
B001316,2023 HON. ERIC BURLISON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,35380.91,13717.61,Eric Burlison,R,MO,7,118,2023Q3,true
B001316,2023 HON. ERIC BURLISON,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,68185.97,21473.55,Eric Burlison,R,MO,7,118,2023Q3,true
B001316,2023 HON. ERIC BURLISON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3182.33,1060.32,Eric Burlison,R,MO,7,118,2023Q3,true
B001316,2023 HON. ERIC BURLISON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18073.16,6073.16,Eric Burlison,R,MO,7,118,2023Q3,true
B001316,2023 HON. ERIC BURLISON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21588.47,16165.29,Eric Burlison,R,MO,7,118,2023Q3,true
B001316,2023 HON. ERIC BURLISON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1861.55,678.3,Eric Burlison,R,MO,7,118,2023Q3,true
B001316,2023 HON. ERIC BURLISON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14886.7,9880.03,Eric Burlison,R,MO,7,118,2023Q3,true
B001224,2023 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,219.23,17.49,Cori Bush,D,MO,1,118,2023Q3,true
B001224,2023 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,960516.55,355930.55,Cori Bush,D,MO,1,118,2023Q3,true
B001224,2023 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37811.59,12677.64,Cori Bush,D,MO,1,118,2023Q3,true
B001224,2023 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,112158.72,41590.86,Cori Bush,D,MO,1,118,2023Q3,true
B001224,2023 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1151.47,312.29,Cori Bush,D,MO,1,118,2023Q3,true
B001224,2023 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,40718.2,15013.17,Cori Bush,D,MO,1,118,2023Q3,true
B001224,2023 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,23611.8,2866.98,Cori Bush,D,MO,1,118,2023Q3,true
B001224,2023 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,12538.07,5018.35,Cori Bush,D,MO,1,118,2023Q3,true
B001224,2023 HON. CORI BUSH,INTERN ALLOWANCES,PERSONNEL COMPENSATION,26784.03,11912.03,Cori Bush,D,MO,1,118,2023Q3,true
C000059,2023 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,34969.91,2185.66,Ken Calvert,R,CA,42,118,2023Q3,true
C000059,2023 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,755103.92,252707.09,Ken Calvert,R,CA,42,118,2023Q3,true
C000059,2023 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,77606.36,19041.41,Ken Calvert,R,CA,42,118,2023Q3,true
C000059,2023 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,83746.75,24407.18,Ken Calvert,R,CA,42,118,2023Q3,true
C000059,2023 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,17793.71,380.94,Ken Calvert,R,CA,42,118,2023Q3,true
C000059,2023 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,37253.89,12505,Ken Calvert,R,CA,42,118,2023Q3,true
C000059,2023 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,28018.8,5467.88,Ken Calvert,R,CA,42,118,2023Q3,true
C000059,2023 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2925.63,501,Ken Calvert,R,CA,42,118,2023Q3,true
C000059,2023 HON. KEN CALVERT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,16115.99,4700,Ken Calvert,R,CA,42,118,2023Q3,true
C001039,2023 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,20472.14,2415.75,Kat Cammack,R,FL,3,118,2023Q3,true
C001039,2023 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,897584.27,322180.56,Kat Cammack,R,FL,3,118,2023Q3,true
C001039,2023 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,85764.68,22436.07,Kat Cammack,R,FL,3,118,2023Q3,true
C001039,2023 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,147256.04,54895.89,Kat Cammack,R,FL,3,118,2023Q3,true
C001039,2023 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,113900.1,34033.77,Kat Cammack,R,FL,3,118,2023Q3,true
C001039,2023 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23065.27,8461.81,Kat Cammack,R,FL,3,118,2023Q3,true
C001039,2023 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,45866.85,8593.26,Kat Cammack,R,FL,3,118,2023Q3,true
C001039,2023 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,21790.88,2118.21,Kat Cammack,R,FL,3,118,2023Q3,true
C001039,2023 HON. KAT CAMMACK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18200.02,5000.01,Kat Cammack,R,FL,3,118,2023Q3,true
C001134,2023 HON. YADIRA CARAVEO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,24834.61,24834.61,Yadira Caraveo,D,CO,8,118,2023Q3,true
C001134,2023 HON. YADIRA CARAVEO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,743844.5,293980.64,Yadira Caraveo,D,CO,8,118,2023Q3,true
C001134,2023 HON. YADIRA CARAVEO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,58270.11,26841.76,Yadira Caraveo,D,CO,8,118,2023Q3,true
C001134,2023 HON. YADIRA CARAVEO,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,102730.97,63652.34,Yadira Caraveo,D,CO,8,118,2023Q3,true
C001134,2023 HON. YADIRA CARAVEO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,34284.7,29778,Yadira Caraveo,D,CO,8,118,2023Q3,true
C001134,2023 HON. YADIRA CARAVEO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,50331.02,16409.85,Yadira Caraveo,D,CO,8,118,2023Q3,true
C001134,2023 HON. YADIRA CARAVEO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,23383.81,10612.12,Yadira Caraveo,D,CO,8,118,2023Q3,true
C001134,2023 HON. YADIRA CARAVEO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,12637.63,11775.13,Yadira Caraveo,D,CO,8,118,2023Q3,true
C001134,2023 HON. YADIRA CARAVEO,INTERN ALLOWANCES,PERSONNEL COMPENSATION,20248.33,7062.5,Yadira Caraveo,D,CO,8,118,2023Q3,true
C001112,2023 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2339.69,1350.38,Salud O. Carbajal,D,CA,24,118,2023Q3,true
C001112,2023 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1023031.22,349708.4,Salud O. Carbajal,D,CA,24,118,2023Q3,true
C001112,2023 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,58630.11,20767.27,Salud O. Carbajal,D,CA,24,118,2023Q3,true
C001112,2023 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,102184.51,41923.99,Salud O. Carbajal,D,CA,24,118,2023Q3,true
C001112,2023 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,35986.57,13767.89,Salud O. Carbajal,D,CA,24,118,2023Q3,true
C001112,2023 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27245.36,8885.46,Salud O. Carbajal,D,CA,24,118,2023Q3,true
C001112,2023 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,22057.7,4892.94,Salud O. Carbajal,D,CA,24,118,2023Q3,true
C001112,2023 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4599.07,3249.07,Salud O. Carbajal,D,CA,24,118,2023Q3,true
C001112,2023 HON. SALUD O. CARBAJAL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,39710.83,12200,Salud O. Carbajal,D,CA,24,118,2023Q3,true
C001097,2023 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5501.95,5331.23,Tony Cárdenas,D,CA,29,118,2023Q3,true
C001097,2023 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,931623.27,310944.41,Tony Cárdenas,D,CA,29,118,2023Q3,true
C001097,2023 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,55081.97,26074.02,Tony Cárdenas,D,CA,29,118,2023Q3,true
C001097,2023 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,88952.21,30860.97,Tony Cárdenas,D,CA,29,118,2023Q3,true
C001097,2023 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12615.89,8895.3,Tony Cárdenas,D,CA,29,118,2023Q3,true
C001097,2023 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31450,11925,Tony Cárdenas,D,CA,29,118,2023Q3,true
C001097,2023 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,64559.83,15741.25,Tony Cárdenas,D,CA,29,118,2023Q3,true
C001097,2023 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4443.27,3124.62,Tony Cárdenas,D,CA,29,118,2023Q3,true
C001097,2023 HON. TONY CARDENAS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,22118.75,11675.51,Tony Cárdenas,D,CA,29,118,2023Q3,true
C001126,2023 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,15433.55,-36200.26,Mike Carey,R,OH,15,118,2023Q3,true
C001126,2023 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,819784.9,275866.66,Mike Carey,R,OH,15,118,2023Q3,true
C001126,2023 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,44936.04,16102.88,Mike Carey,R,OH,15,118,2023Q3,true
C001126,2023 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,84475.32,27352.67,Mike Carey,R,OH,15,118,2023Q3,true
C001126,2023 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,35650.67,16959.17,Mike Carey,R,OH,15,118,2023Q3,true
C001126,2023 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23232.87,9900,Mike Carey,R,OH,15,118,2023Q3,true
C001126,2023 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18445.43,2396.45,Mike Carey,R,OH,15,118,2023Q3,true
C001126,2023 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1788.5,586.5,Mike Carey,R,OH,15,118,2023Q3,true
C001126,2023 HON. MIKE CAREY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,31960,16066.66,Mike Carey,R,OH,15,118,2023Q3,true
