bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
B001297,2021 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,101310.31,28849.7,Ken Buck,R,CO,4,117,2021Q4,true
B001297,2021 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3259.48,216.72,Ken Buck,R,CO,4,117,2021Q4,true
B001297,2021 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,45616.93,14669.75,Ken Buck,R,CO,4,117,2021Q4,true
B001297,2021 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21373.87,10718.15,Ken Buck,R,CO,4,117,2021Q4,true
B001297,2021 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4861.95,1705.54,Ken Buck,R,CO,4,117,2021Q4,true
B001297,2021 HON. KEN BUCK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,16123.49,2340,Ken Buck,R,CO,4,117,2021Q4,true
B001275,2021 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,510.87,20.16,Larry Bucshon,R,IN,8,117,2021Q4,true
B001275,2021 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1030602.11,288374.54,Larry Bucshon,R,IN,8,117,2021Q4,true
B001275,2021 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,40362.11,17177.2,Larry Bucshon,R,IN,8,117,2021Q4,true
B001275,2021 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,123600.64,31323.87,Larry Bucshon,R,IN,8,117,2021Q4,true
B001275,2021 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1228.67,40.56,Larry Bucshon,R,IN,8,117,2021Q4,true
B001275,2021 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,42641.27,17355,Larry Bucshon,R,IN,8,117,2021Q4,true
B001275,2021 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9717.25,4758.98,Larry Bucshon,R,IN,8,117,2021Q4,true
B001275,2021 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,13439.2,5025.8,Larry Bucshon,R,IN,8,117,2021Q4,true
B001305,2021 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,45897.09,15485.67,Ted Budd,R,NC,13,117,2021Q4,true
B001305,2021 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1078528.18,312657.75,Ted Budd,R,NC,13,117,2021Q4,true
B001305,2021 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,40908.75,12679.56,Ted Budd,R,NC,13,117,2021Q4,true
B001305,2021 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,44.78,0,Ted Budd,R,NC,13,117,2021Q4,true
B001305,2021 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,105337.38,27187.19,Ted Budd,R,NC,13,117,2021Q4,true
B001305,2021 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,73238.32,42245.78,Ted Budd,R,NC,13,117,2021Q4,true
B001305,2021 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,48899.75,11890,Ted Budd,R,NC,13,117,2021Q4,true
B001305,2021 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,24470.58,5896.54,Ted Budd,R,NC,13,117,2021Q4,true
B001305,2021 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6814.64,4475.29,Ted Budd,R,NC,13,117,2021Q4,true
B001305,2021 HON. TED BUDD,INTERN ALLOWANCES,PERSONNEL COMPENSATION,23147.5,9310,Ted Budd,R,NC,13,117,2021Q4,true
B001309,2021 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,12749.57,8785.11,Tim Burchett,R,TN,2,117,2021Q4,true
B001309,2021 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1078161.44,305518,Tim Burchett,R,TN,2,117,2021Q4,true
B001309,2021 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,52745.08,22658.96,Tim Burchett,R,TN,2,117,2021Q4,true
B001309,2021 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,78885.54,18362.88,Tim Burchett,R,TN,2,117,2021Q4,true
B001309,2021 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4280.56,3206.44,Tim Burchett,R,TN,2,117,2021Q4,true
B001309,2021 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,29519.4,7664.52,Tim Burchett,R,TN,2,117,2021Q4,true
B001309,2021 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10467.96,2828.96,Tim Burchett,R,TN,2,117,2021Q4,true
B001309,2021 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,20698.39,10244,Tim Burchett,R,TN,2,117,2021Q4,true
B001309,2021 HON. TIM BURCHETT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11280,6000,Tim Burchett,R,TN,2,117,2021Q4,true
B001248,2021 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1797.34,493.4,Michael C. Burgess,R,TX,26,117,2021Q4,true
B001248,2021 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1130951.65,342469.46,Michael C. Burgess,R,TX,26,117,2021Q4,true
B001248,2021 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,53270.84,13673.68,Michael C. Burgess,R,TX,26,117,2021Q4,true
B001248,2021 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,66926.63,16831.52,Michael C. Burgess,R,TX,26,117,2021Q4,true
B001248,2021 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1511.07,432.11,Michael C. Burgess,R,TX,26,117,2021Q4,true
B001248,2021 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,47274.72,11625,Michael C. Burgess,R,TX,26,117,2021Q4,true
B001248,2021 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17625.22,6095.28,Michael C. Burgess,R,TX,26,117,2021Q4,true
B001248,2021 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10331.92,4789.23,Michael C. Burgess,R,TX,26,117,2021Q4,true
B001248,2021 HON. MICHAEL C. BURGESS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18426.71,3973.33,Michael C. Burgess,R,TX,26,117,2021Q4,true
B001224,2021 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,152.51,24.21,Cori Bush,D,MO,1,117,2021Q4,true
B001224,2021 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1066211.14,306533.33,Cori Bush,D,MO,1,117,2021Q4,true
B001224,2021 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37284.91,13953.42,Cori Bush,D,MO,1,117,2021Q4,true
B001224,2021 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,69461.32,19278.58,Cori Bush,D,MO,1,117,2021Q4,true
B001224,2021 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4034.57,1025,Cori Bush,D,MO,1,117,2021Q4,true
B001224,2021 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25710.09,6085,Cori Bush,D,MO,1,117,2021Q4,true
B001224,2021 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,72037.16,9994.72,Cori Bush,D,MO,1,117,2021Q4,true
B001224,2021 HON. CORI BUSH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,22288.42,1568,Cori Bush,D,MO,1,117,2021Q4,true
B001224,2021 HON. CORI BUSH,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18560,10520,Cori Bush,D,MO,1,117,2021Q4,true
B001286,2021 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-571.31,-418.05,Cheri Bustos,D,IL,17,117,2021Q4,true
B001286,2021 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1152665.39,346020.89,Cheri Bustos,D,IL,17,117,2021Q4,true
B001286,2021 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31111.2,9145.33,Cheri Bustos,D,IL,17,117,2021Q4,true
B001286,2021 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,102001.01,32270.12,Cheri Bustos,D,IL,17,117,2021Q4,true
B001286,2021 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3311.66,258,Cheri Bustos,D,IL,17,117,2021Q4,true
B001286,2021 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,58521.38,11585,Cheri Bustos,D,IL,17,117,2021Q4,true
B001286,2021 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,22141.6,17078.43,Cheri Bustos,D,IL,17,117,2021Q4,true
B001286,2021 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,12193.04,1251.54,Cheri Bustos,D,IL,17,117,2021Q4,true
B001286,2021 HON. CHERI BUSTOS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,22354,15154,Cheri Bustos,D,IL,17,117,2021Q4,true
B001251,2021 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,249.29,31.97,G. K. Butterfield,D,NC,1,117,2021Q4,true
B001251,2021 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1044470.75,361475.66,G. K. Butterfield,D,NC,1,117,2021Q4,true
B001251,2021 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36230.05,8809.11,G. K. Butterfield,D,NC,1,117,2021Q4,true
B001251,2021 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,57164.69,15067.89,G. K. Butterfield,D,NC,1,117,2021Q4,true
B001251,2021 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1666.55,299.8,G. K. Butterfield,D,NC,1,117,2021Q4,true
B001251,2021 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28258.63,8800.99,G. K. Butterfield,D,NC,1,117,2021Q4,true
B001251,2021 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13939.84,1686.37,G. K. Butterfield,D,NC,1,117,2021Q4,true
B001251,2021 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4587.54,479.16,G. K. Butterfield,D,NC,1,117,2021Q4,true
B001251,2021 HON. G.K. BUTTERFIELD,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4270,210,G. K. Butterfield,D,NC,1,117,2021Q4,true
C000059,2021 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,25267.42,8462.52,Ken Calvert,R,CA,42,117,2021Q4,true
C000059,2021 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,863879.39,327713.83,Ken Calvert,R,CA,42,117,2021Q4,true
C000059,2021 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,58435.75,20185.24,Ken Calvert,R,CA,42,117,2021Q4,true
C000059,2021 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,20,0,Ken Calvert,R,CA,42,117,2021Q4,true
C000059,2021 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,64465.29,18174.97,Ken Calvert,R,CA,42,117,2021Q4,true
C000059,2021 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,54821.74,35780.22,Ken Calvert,R,CA,42,117,2021Q4,true
C000059,2021 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,50968.68,11480,Ken Calvert,R,CA,42,117,2021Q4,true
C000059,2021 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,26031.3,17118.4,Ken Calvert,R,CA,42,117,2021Q4,true
C000059,2021 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6125.83,937.26,Ken Calvert,R,CA,42,117,2021Q4,true
C000059,2021 HON. KEN CALVERT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5483.34,2100,Ken Calvert,R,CA,42,117,2021Q4,true
C001039,2021 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,61273.82,39977.83,Kat Cammack,R,FL,3,117,2021Q4,true
C001039,2021 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,918984.78,307108.34,Kat Cammack,R,FL,3,117,2021Q4,true
C001039,2021 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,54984.4,19828.73,Kat Cammack,R,FL,3,117,2021Q4,true
C001039,2021 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,154945.75,47597.64,Kat Cammack,R,FL,3,117,2021Q4,true
C001039,2021 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,82555.99,36442.97,Kat Cammack,R,FL,3,117,2021Q4,true
C001039,2021 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,29720.26,7024.98,Kat Cammack,R,FL,3,117,2021Q4,true
C001039,2021 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,61627.81,12455.59,Kat Cammack,R,FL,3,117,2021Q4,true
C001039,2021 HON. KAT CAMMACK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,24946.43,4695.45,Kat Cammack,R,FL,3,117,2021Q4,true
C001039,2021 HON. KAT CAMMACK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,22988.66,5160,Kat Cammack,R,FL,3,117,2021Q4,true
C001112,2021 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1049.48,217.57,Salud O. Carbajal,D,CA,24,117,2021Q4,true
C001112,2021 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1171061.58,317949.99,Salud O. Carbajal,D,CA,24,117,2021Q4,true
C001112,2021 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,43327.01,21100.99,Salud O. Carbajal,D,CA,24,117,2021Q4,true
C001112,2021 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,103989.83,28085.53,Salud O. Carbajal,D,CA,24,117,2021Q4,true
C001112,2021 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5051.57,4147.43,Salud O. Carbajal,D,CA,24,117,2021Q4,true
C001112,2021 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,50655.62,14962.01,Salud O. Carbajal,D,CA,24,117,2021Q4,true
C001112,2021 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12617.18,2288.76,Salud O. Carbajal,D,CA,24,117,2021Q4,true
C001112,2021 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9938.49,750,Salud O. Carbajal,D,CA,24,117,2021Q4,true
C001112,2021 HON. SALUD O. CARBAJAL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,24986.67,1516.67,Salud O. Carbajal,D,CA,24,117,2021Q4,true
C001097,2021 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,431.59,39.82,Tony Cárdenas,D,CA,29,117,2021Q4,true
C001097,2021 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1027411.54,288327.09,Tony Cárdenas,D,CA,29,117,2021Q4,true
C001097,2021 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16217.99,8082.17,Tony Cárdenas,D,CA,29,117,2021Q4,true
C001097,2021 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,121518.78,34344.43,Tony Cárdenas,D,CA,29,117,2021Q4,true
C001097,2021 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1778.98,545.96,Tony Cárdenas,D,CA,29,117,2021Q4,true
C001097,2021 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,39193.46,10028.49,Tony Cárdenas,D,CA,29,117,2021Q4,true
C001097,2021 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,37409.99,1880.35,Tony Cárdenas,D,CA,29,117,2021Q4,true
C001097,2021 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7415.97,2531.13,Tony Cárdenas,D,CA,29,117,2021Q4,true
C001097,2021 HON. TONY CARDENAS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,21894.45,7731.12,Tony Cárdenas,D,CA,29,117,2021Q4,true
C001126,2021 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-10.35,-10.35,Mike Carey,R,OH,15,117,2021Q4,true
C001126,2021 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,86308.33,86308.33,Mike Carey,R,OH,15,117,2021Q4,true
C001126,2021 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1624.59,1624.59,Mike Carey,R,OH,15,117,2021Q4,true
C001126,2021 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,697.33,697.33,Mike Carey,R,OH,15,117,2021Q4,true
C001126,2021 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,23683.42,23683.42,Mike Carey,R,OH,15,117,2021Q4,true
C001126,2021 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5806,5806,Mike Carey,R,OH,15,117,2021Q4,true
C001126,2021 HON. MIKE CAREY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,391,391,Mike Carey,R,OH,15,117,2021Q4,true
C001054,2021 HON. JERRY L. CARL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,56770.02,34395.79,Jerry L. Carl,R,AL,1,117,2021Q4,true
C001054,2021 HON. JERRY L. CARL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1016937.97,296858.34,Jerry L. Carl,R,AL,1,117,2021Q4,true
C001054,2021 HON. JERRY L. CARL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36674.18,14726.44,Jerry L. Carl,R,AL,1,117,2021Q4,true
C001054,2021 HON. JERRY L. CARL,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,105655.39,27365.57,Jerry L. Carl,R,AL,1,117,2021Q4,true
C001054,2021 HON. JERRY L. CARL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,37024.52,8875.87,Jerry L. Carl,R,AL,1,117,2021Q4,true
C001054,2021 HON. JERRY L. CARL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24055.79,5970.13,Jerry L. Carl,R,AL,1,117,2021Q4,true
C001054,2021 HON. JERRY L. CARL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,45786.35,5863.74,Jerry L. Carl,R,AL,1,117,2021Q4,true
C001054,2021 HON. JERRY L. CARL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7774.96,1823.74,Jerry L. Carl,R,AL,1,117,2021Q4,true
C001054,2021 HON. JERRY L. CARL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,12766.66,0,Jerry L. Carl,R,AL,1,117,2021Q4,true
C001072,2021 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,398.2,189.76,André Carson,D,IN,7,117,2021Q4,true
C001072,2021 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1241714.41,362761.14,André Carson,D,IN,7,117,2021Q4,true
C001072,2021 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17863.79,6129.68,André Carson,D,IN,7,117,2021Q4,true
C001072,2021 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,97051.96,25206.49,André Carson,D,IN,7,117,2021Q4,true
C001072,2021 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,7316,1687,André Carson,D,IN,7,117,2021Q4,true
C001072,2021 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23856.82,5983.74,André Carson,D,IN,7,117,2021Q4,true
C001072,2021 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,32572.16,9922.18,André Carson,D,IN,7,117,2021Q4,true
C001072,2021 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,15946.16,1083,André Carson,D,IN,7,117,2021Q4,true
C001072,2021 HON. ANDRE CARSON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,24752,9152,André Carson,D,IN,7,117,2021Q4,true
C001103,"2021 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,40901.89,6272.31,"Earl L. ""Buddy"" Carter",R,GA,1,117,2021Q4,true
C001103,"2021 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,944686.11,299234.71,"Earl L. ""Buddy"" Carter",R,GA,1,117,2021Q4,true
C001103,"2021 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,TRAVEL,61543.08,19462.95,"Earl L. ""Buddy"" Carter",R,GA,1,117,2021Q4,true
C001103,"2021 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,115055.46,33112.78,"Earl L. ""Buddy"" Carter",R,GA,1,117,2021Q4,true
C001103,"2021 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,68120.38,9346.58,"Earl L. ""Buddy"" Carter",R,GA,1,117,2021Q4,true
C001103,"2021 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,47730,11520,"Earl L. ""Buddy"" Carter",R,GA,1,117,2021Q4,true
C001103,"2021 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,46650.06,7736.43,"Earl L. ""Buddy"" Carter",R,GA,1,117,2021Q4,true
C001103,"2021 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,12990.87,7894.61,"Earl L. ""Buddy"" Carter",R,GA,1,117,2021Q4,true
C001103,"2021 HON. EARL L. ""BUDDY"" CARTER",INTERN ALLOWANCES,PERSONNEL COMPENSATION,12115,4940,"Earl L. ""Buddy"" Carter",R,GA,1,117,2021Q4,true
C001051,2021 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,52727.79,36002.97,John R. Carter,R,TX,31,117,2021Q4,true
C001051,2021 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,983319.43,330601.21,John R. Carter,R,TX,31,117,2021Q4,true
C001051,2021 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,93550.12,30482.36,John R. Carter,R,TX,31,117,2021Q4,true
C001051,2021 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,144003.83,63542.92,John R. Carter,R,TX,31,117,2021Q4,true
C001051,2021 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,96142.65,64765.97,John R. Carter,R,TX,31,117,2021Q4,true
C001051,2021 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,52561.43,19591,John R. Carter,R,TX,31,117,2021Q4,true
C001051,2021 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19190.73,5214.57,John R. Carter,R,TX,31,117,2021Q4,true
C001051,2021 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9749.48,792,John R. Carter,R,TX,31,117,2021Q4,true
C001051,2021 HON. JOHN R. CARTER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,22878.35,8756.67,John R. Carter,R,TX,31,117,2021Q4,true
C001125,2021 HON. TROY A. CARTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,54624.97,54624.97,Troy A. Carter,D,LA,2,117,2021Q4,true
C001125,2021 HON. TROY A. CARTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,449276.49,192083.35,Troy A. Carter,D,LA,2,117,2021Q4,true
C001125,2021 HON. TROY A. CARTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,28015.7,19353.19,Troy A. Carter,D,LA,2,117,2021Q4,true
C001125,2021 HON. TROY A. CARTER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,64765.69,29803.13,Troy A. Carter,D,LA,2,117,2021Q4,true
C001125,2021 HON. TROY A. CARTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,80101.94,74959.34,Troy A. Carter,D,LA,2,117,2021Q4,true
