bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
B001318,2025 HON. BECCA BALINT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36066.85,25880.73,Becca Balint,D,VT,0,119,2025Q2,true
B001318,2025 HON. BECCA BALINT,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,60447.74,30542.99,Becca Balint,D,VT,0,119,2025Q2,true
B001318,2025 HON. BECCA BALINT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,47262.12,39905.7,Becca Balint,D,VT,0,119,2025Q2,true
B001318,2025 HON. BECCA BALINT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33159.3,20221.1,Becca Balint,D,VT,0,119,2025Q2,true
B001318,2025 HON. BECCA BALINT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,30499.01,5144.65,Becca Balint,D,VT,0,119,2025Q2,true
B001318,2025 HON. BECCA BALINT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1918,913,Becca Balint,D,VT,0,119,2025Q2,true
B001318,2025 HON. BECCA BALINT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,21587.71,11163.43,Becca Balint,D,VT,0,119,2025Q2,true
B001282,2025 HON. ANDY BARR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1508.26,1177.17,Andy Barr,R,KY,6,119,2025Q2,true
B001282,2025 HON. ANDY BARR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,652296.79,324487.53,Andy Barr,R,KY,6,119,2025Q2,true
B001282,2025 HON. ANDY BARR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37137.93,22683.52,Andy Barr,R,KY,6,119,2025Q2,true
B001282,2025 HON. ANDY BARR,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,52234.96,30824.86,Andy Barr,R,KY,6,119,2025Q2,true
B001282,2025 HON. ANDY BARR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2227.59,1011.5,Andy Barr,R,KY,6,119,2025Q2,true
B001282,2025 HON. ANDY BARR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16779,9319,Andy Barr,R,KY,6,119,2025Q2,true
B001282,2025 HON. ANDY BARR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,24064.59,14927.8,Andy Barr,R,KY,6,119,2025Q2,true
B001282,2025 HON. ANDY BARR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1905.88,1905.88,Andy Barr,R,KY,6,119,2025Q2,true
B001282,2025 HON. ANDY BARR,INTERN ALLOWANCES,PERSONNEL COMPENSATION,32284.36,25416.1,Andy Barr,R,KY,6,119,2025Q2,true
B001300,2025 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,235.87,242.43,Nanette Diaz Barragán,D,CA,44,119,2025Q2,true
B001300,2025 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,600103.86,309672.21,Nanette Diaz Barragán,D,CA,44,119,2025Q2,true
B001300,2025 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,46741.8,36749.26,Nanette Diaz Barragán,D,CA,44,119,2025Q2,true
B001300,2025 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,56369.63,32292.06,Nanette Diaz Barragán,D,CA,44,119,2025Q2,true
B001300,2025 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2402.67,1706.25,Nanette Diaz Barragán,D,CA,44,119,2025Q2,true
B001300,2025 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27018.92,10951.6,Nanette Diaz Barragán,D,CA,44,119,2025Q2,true
B001300,2025 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,23816.61,14362.76,Nanette Diaz Barragán,D,CA,44,119,2025Q2,true
B001300,2025 HON. NANETTE DIAZ BARRAGAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1392,696,Nanette Diaz Barragán,D,CA,44,119,2025Q2,true
B001300,2025 HON. NANETTE DIAZ BARRAGAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,29315,13880,Nanette Diaz Barragán,D,CA,44,119,2025Q2,true
B001321,2025 HON. TOM BARRETT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,30230.16,30399.01,Tom Barrett,R,MI,7,119,2025Q2,true
B001321,2025 HON. TOM BARRETT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,494920.58,265463.9,Tom Barrett,R,MI,7,119,2025Q2,true
B001321,2025 HON. TOM BARRETT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25814.24,17592.31,Tom Barrett,R,MI,7,119,2025Q2,true
B001321,2025 HON. TOM BARRETT,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,41290.13,23636.81,Tom Barrett,R,MI,7,119,2025Q2,true
B001321,2025 HON. TOM BARRETT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,66642.98,42475.4,Tom Barrett,R,MI,7,119,2025Q2,true
B001321,2025 HON. TOM BARRETT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12240,6120,Tom Barrett,R,MI,7,119,2025Q2,true
B001321,2025 HON. TOM BARRETT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,37847.99,9428.85,Tom Barrett,R,MI,7,119,2025Q2,true
B001321,2025 HON. TOM BARRETT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1002,501,Tom Barrett,R,MI,7,119,2025Q2,true
B001321,2025 HON. TOM BARRETT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,10716.67,7833.34,Tom Barrett,R,MI,7,119,2025Q2,true
B001322,2025 HON. MICHAEL BAUMGARTNER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-66.08,154.35,Michael Baumgartner,R,WA,5,119,2025Q2,true
B001322,2025 HON. MICHAEL BAUMGARTNER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,552967.5,296841.67,Michael Baumgartner,R,WA,5,119,2025Q2,true
B001322,2025 HON. MICHAEL BAUMGARTNER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,43414.49,27529.47,Michael Baumgartner,R,WA,5,119,2025Q2,true
B001322,2025 HON. MICHAEL BAUMGARTNER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,31837.48,18668.75,Michael Baumgartner,R,WA,5,119,2025Q2,true
B001322,2025 HON. MICHAEL BAUMGARTNER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4917.4,3815.78,Michael Baumgartner,R,WA,5,119,2025Q2,true
B001322,2025 HON. MICHAEL BAUMGARTNER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14853.23,8665.36,Michael Baumgartner,R,WA,5,119,2025Q2,true
B001322,2025 HON. MICHAEL BAUMGARTNER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,29735.49,14294.88,Michael Baumgartner,R,WA,5,119,2025Q2,true
B001322,2025 HON. MICHAEL BAUMGARTNER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1776.6,888.3,Michael Baumgartner,R,WA,5,119,2025Q2,true
B001322,2025 HON. MICHAEL BAUMGARTNER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,25183.33,11683.33,Michael Baumgartner,R,WA,5,119,2025Q2,true
B001314,2025 HON. AARON BEAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4428.27,4318.08,Aaron Bean,R,FL,4,119,2025Q2,true
B001314,2025 HON. AARON BEAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,510169.47,260941.67,Aaron Bean,R,FL,4,119,2025Q2,true
B001314,2025 HON. AARON BEAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22564.4,14557.76,Aaron Bean,R,FL,4,119,2025Q2,true
B001314,2025 HON. AARON BEAN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,53709.42,29715.77,Aaron Bean,R,FL,4,119,2025Q2,true
B001314,2025 HON. AARON BEAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,41312.1,40477.37,Aaron Bean,R,FL,4,119,2025Q2,true
B001314,2025 HON. AARON BEAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15262.63,8786.93,Aaron Bean,R,FL,4,119,2025Q2,true
B001314,2025 HON. AARON BEAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8570.14,6911.04,Aaron Bean,R,FL,4,119,2025Q2,true
B001314,2025 HON. AARON BEAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1840.8,920.4,Aaron Bean,R,FL,4,119,2025Q2,true
B001314,2025 HON. AARON BEAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18900,11340,Aaron Bean,R,FL,4,119,2025Q2,true
B001281,2025 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,816.48,884.15,Joyce Beatty,D,OH,3,119,2025Q2,true
B001281,2025 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,676543.96,339185.57,Joyce Beatty,D,OH,3,119,2025Q2,true
B001281,2025 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,24442.07,18857.39,Joyce Beatty,D,OH,3,119,2025Q2,true
B001281,2025 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,1232,1232,Joyce Beatty,D,OH,3,119,2025Q2,true
B001281,2025 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,66895.48,32695.31,Joyce Beatty,D,OH,3,119,2025Q2,true
B001281,2025 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5631.82,492.5,Joyce Beatty,D,OH,3,119,2025Q2,true
B001281,2025 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32914.24,19552.06,Joyce Beatty,D,OH,3,119,2025Q2,true
B001281,2025 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,52585.64,28310.89,Joyce Beatty,D,OH,3,119,2025Q2,true
B001281,2025 HON. JOYCE BEATTY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,20000.95,10096.47,Joyce Beatty,D,OH,3,119,2025Q2,true
B001281,2025 HON. JOYCE BEATTY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,19146.87,14467.05,Joyce Beatty,D,OH,3,119,2025Q2,true
B001323,2025 HON. NICHOLAS J. BEGICH III,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-88.22,40.53,Nicholas J. Begich III,R,AK,0,119,2025Q2,true
B001323,2025 HON. NICHOLAS J. BEGICH III,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,597098.6,297973.6,Nicholas J. Begich III,R,AK,0,119,2025Q2,true
B001323,2025 HON. NICHOLAS J. BEGICH III,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,51402.91,32295.26,Nicholas J. Begich III,R,AK,0,119,2025Q2,true
B001323,2025 HON. NICHOLAS J. BEGICH III,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,39692.32,20245.16,Nicholas J. Begich III,R,AK,0,119,2025Q2,true
B001323,2025 HON. NICHOLAS J. BEGICH III,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,22497.76,17710.26,Nicholas J. Begich III,R,AK,0,119,2025Q2,true
B001323,2025 HON. NICHOLAS J. BEGICH III,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33227.5,11520,Nicholas J. Begich III,R,AK,0,119,2025Q2,true
B001323,2025 HON. NICHOLAS J. BEGICH III,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,25135.56,8560.95,Nicholas J. Begich III,R,AK,0,119,2025Q2,true
B001323,2025 HON. NICHOLAS J. BEGICH III,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1002,501,Nicholas J. Begich III,R,AK,0,119,2025Q2,true
B001323,2025 HON. NICHOLAS J. BEGICH III,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11070,6540,Nicholas J. Begich III,R,AK,0,119,2025Q2,true
B001324,2025 HON. WESLEY BELL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,29.46,44.31,Wesley Bell,D,MO,1,119,2025Q2,true
B001324,2025 HON. WESLEY BELL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,557863.82,304583.28,Wesley Bell,D,MO,1,119,2025Q2,true
B001324,2025 HON. WESLEY BELL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23408.23,12393.89,Wesley Bell,D,MO,1,119,2025Q2,true
B001324,2025 HON. WESLEY BELL,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,40696.46,26482.79,Wesley Bell,D,MO,1,119,2025Q2,true
B001324,2025 HON. WESLEY BELL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,904.9,618.9,Wesley Bell,D,MO,1,119,2025Q2,true
B001324,2025 HON. WESLEY BELL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19951.73,13831.73,Wesley Bell,D,MO,1,119,2025Q2,true
B001324,2025 HON. WESLEY BELL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,46082.43,18716.86,Wesley Bell,D,MO,1,119,2025Q2,true
B001324,2025 HON. WESLEY BELL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1746,873,Wesley Bell,D,MO,1,119,2025Q2,true
B001324,2025 HON. WESLEY BELL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,15183.78,13723.96,Wesley Bell,D,MO,1,119,2025Q2,true
B000668,2025 HON. CLIFF BENTZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,925.72,512.38,Cliff Bentz,R,OR,2,119,2025Q2,true
B000668,2025 HON. CLIFF BENTZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,602015.81,308315.26,Cliff Bentz,R,OR,2,119,2025Q2,true
B000668,2025 HON. CLIFF BENTZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,81353.78,46526.8,Cliff Bentz,R,OR,2,119,2025Q2,true
B000668,2025 HON. CLIFF BENTZ,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,48449.6,34644.69,Cliff Bentz,R,OR,2,119,2025Q2,true
B000668,2025 HON. CLIFF BENTZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,168.5,168.5,Cliff Bentz,R,OR,2,119,2025Q2,true
B000668,2025 HON. CLIFF BENTZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25022.7,13501.5,Cliff Bentz,R,OR,2,119,2025Q2,true
B000668,2025 HON. CLIFF BENTZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,28308.72,6792.54,Cliff Bentz,R,OR,2,119,2025Q2,true
B000668,2025 HON. CLIFF BENTZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1369.2,1019.2,Cliff Bentz,R,OR,2,119,2025Q2,true
B000668,2025 HON. CLIFF BENTZ,INTERN ALLOWANCES,PERSONNEL COMPENSATION,38606.88,19891.64,Cliff Bentz,R,OR,2,119,2025Q2,true
B001287,2025 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,51.78,170.68,Ami Bera,D,CA,7,119,2025Q2,true
B001287,2025 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,657572.14,329416.64,Ami Bera,D,CA,7,119,2025Q2,true
B001287,2025 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,39811.87,26728.28,Ami Bera,D,CA,7,119,2025Q2,true
B001287,2025 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,65559.31,42545.89,Ami Bera,D,CA,7,119,2025Q2,true
B001287,2025 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5009.16,4813.16,Ami Bera,D,CA,7,119,2025Q2,true
B001287,2025 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14365,7820,Ami Bera,D,CA,7,119,2025Q2,true
B001287,2025 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4041.6,2365.25,Ami Bera,D,CA,7,119,2025Q2,true
B001287,2025 HON. AMI BERA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2972.04,1486.02,Ami Bera,D,CA,7,119,2025Q2,true
B001287,2025 HON. AMI BERA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11512.3,7112.3,Ami Bera,D,CA,7,119,2025Q2,true
B001301,2025 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2866.79,3072.87,Jack Bergman,R,MI,1,119,2025Q2,true
B001301,2025 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,672279.43,330238.89,Jack Bergman,R,MI,1,119,2025Q2,true
B001301,2025 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,57412.31,27551.49,Jack Bergman,R,MI,1,119,2025Q2,true
B001301,2025 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,27969.95,15516.07,Jack Bergman,R,MI,1,119,2025Q2,true
B001301,2025 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,11068.83,10783.33,Jack Bergman,R,MI,1,119,2025Q2,true
B001301,2025 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22660.5,9047.75,Jack Bergman,R,MI,1,119,2025Q2,true
B001301,2025 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,22460.44,5474.53,Jack Bergman,R,MI,1,119,2025Q2,true
B001301,2025 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8684.92,5781.39,Jack Bergman,R,MI,1,119,2025Q2,true
B001301,2025 HON. JACK BERGMAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,23063.34,8530,Jack Bergman,R,MI,1,119,2025Q2,true
B001292,2025 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,56.72,493.24,"Donald S. Beyer, Jr.",D,VA,8,119,2025Q2,true
B001292,2025 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,769283.33,399579.51,"Donald S. Beyer, Jr.",D,VA,8,119,2025Q2,true
B001292,2025 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1109.63,1036.09,"Donald S. Beyer, Jr.",D,VA,8,119,2025Q2,true
B001292,2025 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,86567.45,36025.22,"Donald S. Beyer, Jr.",D,VA,8,119,2025Q2,true
B001292,2025 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1255.6,225.2,"Donald S. Beyer, Jr.",D,VA,8,119,2025Q2,true
B001292,2025 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28525.93,10332.75,"Donald S. Beyer, Jr.",D,VA,8,119,2025Q2,true
B001292,2025 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8266.01,3350.66,"Donald S. Beyer, Jr.",D,VA,8,119,2025Q2,true
B001292,2025 HON. DONALD S. BEYER JR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5786.71,249,"Donald S. Beyer, Jr.",D,VA,8,119,2025Q2,true
B001292,2025 HON. DONALD S. BEYER JR.,INTERN ALLOWANCES,PERSONNEL COMPENSATION,22299.99,10966.67,"Donald S. Beyer, Jr.",D,VA,8,119,2025Q2,true
B000740,2025 HON. STEPHANIE I. BICE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,32461.26,19488.48,Stephanie I. Bice,R,OK,5,119,2025Q2,true
B000740,2025 HON. STEPHANIE I. BICE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,630744.17,305060.88,Stephanie I. Bice,R,OK,5,119,2025Q2,true
B000740,2025 HON. STEPHANIE I. BICE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,46739.91,30890.83,Stephanie I. Bice,R,OK,5,119,2025Q2,true
B000740,2025 HON. STEPHANIE I. BICE,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,314.55,0,Stephanie I. Bice,R,OK,5,119,2025Q2,true
B000740,2025 HON. STEPHANIE I. BICE,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,91532.83,40537.21,Stephanie I. Bice,R,OK,5,119,2025Q2,true
B000740,2025 HON. STEPHANIE I. BICE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,34477.11,21933.21,Stephanie I. Bice,R,OK,5,119,2025Q2,true
B000740,2025 HON. STEPHANIE I. BICE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17286.47,6667.75,Stephanie I. Bice,R,OK,5,119,2025Q2,true
B000740,2025 HON. STEPHANIE I. BICE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,27697.23,13864.88,Stephanie I. Bice,R,OK,5,119,2025Q2,true
B000740,2025 HON. STEPHANIE I. BICE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10992.68,2623.85,Stephanie I. Bice,R,OK,5,119,2025Q2,true
B000740,2025 HON. STEPHANIE I. BICE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,24458.33,12141.67,Stephanie I. Bice,R,OK,5,119,2025Q2,true
B001302,2025 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,13380.18,13341.28,Andy Biggs,R,AZ,5,119,2025Q2,true
B001302,2025 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,536507.29,283040.67,Andy Biggs,R,AZ,5,119,2025Q2,true
B001302,2025 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,33324.89,19569.34,Andy Biggs,R,AZ,5,119,2025Q2,true
B001302,2025 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,80180.64,49797.45,Andy Biggs,R,AZ,5,119,2025Q2,true
B001302,2025 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,9569.14,9569.14,Andy Biggs,R,AZ,5,119,2025Q2,true
B001302,2025 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12240,6120,Andy Biggs,R,AZ,5,119,2025Q2,true
B001302,2025 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7664.86,6304.75,Andy Biggs,R,AZ,5,119,2025Q2,true
B001302,2025 HON. ANDY BIGGS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1998,999,Andy Biggs,R,AZ,5,119,2025Q2,true
B001302,2025 HON. ANDY BIGGS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9966.67,6700,Andy Biggs,R,AZ,5,119,2025Q2,true
B001325,2025 HON. SHERI BIGGS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,205.61,196.91,Sheri Biggs,R,SC,3,119,2025Q2,true
B001325,2025 HON. SHERI BIGGS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,625275.53,336805.02,Sheri Biggs,R,SC,3,119,2025Q2,true
B001325,2025 HON. SHERI BIGGS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,50467.72,30609.73,Sheri Biggs,R,SC,3,119,2025Q2,true
B001325,2025 HON. SHERI BIGGS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,24844.17,13881.32,Sheri Biggs,R,SC,3,119,2025Q2,true
B001325,2025 HON. SHERI BIGGS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6304.53,3089.53,Sheri Biggs,R,SC,3,119,2025Q2,true
B001325,2025 HON. SHERI BIGGS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22828.28,11683.28,Sheri Biggs,R,SC,3,119,2025Q2,true
B001325,2025 HON. SHERI BIGGS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17653.94,3573.1,Sheri Biggs,R,SC,3,119,2025Q2,true
B001325,2025 HON. SHERI BIGGS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,638.88,319.44,Sheri Biggs,R,SC,3,119,2025Q2,true
B001325,2025 HON. SHERI BIGGS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,17250,11700,Sheri Biggs,R,SC,3,119,2025Q2,true
B001257,2025 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,55687.29,27908.53,Gus M. Bilirakis,R,FL,12,119,2025Q2,true
B001257,2025 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,648187.3,331266.7,Gus M. Bilirakis,R,FL,12,119,2025Q2,true
B001257,2025 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,58266.25,44660.98,Gus M. Bilirakis,R,FL,12,119,2025Q2,true
B001257,2025 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,59200.76,41728.87,Gus M. Bilirakis,R,FL,12,119,2025Q2,true
B001257,2025 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,33002.72,935.66,Gus M. Bilirakis,R,FL,12,119,2025Q2,true
B001257,2025 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22560.94,11413.95,Gus M. Bilirakis,R,FL,12,119,2025Q2,true
B001257,2025 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19484.59,3220.9,Gus M. Bilirakis,R,FL,12,119,2025Q2,true
B001257,2025 HON. GUS M. BILIRAKIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4671.81,3168.81,Gus M. Bilirakis,R,FL,12,119,2025Q2,true
